n,annee,mois,rubrique
113034,1963,4,culture
14815,1963,4,inclassable
289585,1963,4,international
86703,1963,4,politique
20102,1963,4,science/technologie
102156,1963,4,"société"
22588,1963,4,sport
51165,1963,4,"économie"
123629,1963,5,culture
19988,1963,5,inclassable
305719,1963,5,international
126958,1963,5,politique
25742,1963,5,science/technologie
83624,1963,5,"société"
21542,1963,5,sport
69356,1963,5,"économie"
139628,1963,6,culture
15908,1963,6,inclassable
290949,1963,6,international
135739,1963,6,politique
27936,1963,6,science/technologie
99465,1963,6,"société"
24330,1963,6,sport
68879,1963,6,"économie"
97115,1963,7,culture
16636,1963,7,inclassable
331934,1963,7,international
107404,1963,7,politique
11613,1963,7,science/technologie
95664,1963,7,"société"
26686,1963,7,sport
48718,1963,7,"économie"
107413,1963,8,culture
20018,1963,8,inclassable
349897,1963,8,international
43240,1963,8,politique
16107,1963,8,science/technologie
73608,1963,8,"société"
21251,1963,8,sport
42016,1963,8,"économie"
107598,1963,9,culture
13447,1963,9,inclassable
318105,1963,9,international
90947,1963,9,politique
21752,1963,9,science/technologie
73412,1963,9,"société"
24086,1963,9,sport
76392,1963,9,"économie"
126152,1963,10,culture
20754,1963,10,inclassable
390540,1963,10,international
108585,1963,10,politique
25248,1963,10,science/technologie
95400,1963,10,"société"
21735,1963,10,sport
74144,1963,10,"économie"
132582,1963,11,culture
19149,1963,11,inclassable
370350,1963,11,international
134740,1963,11,politique
23694,1963,11,science/technologie
84103,1963,11,"société"
14274,1963,11,sport
68285,1963,11,"économie"
124887,1963,12,culture
19634,1963,12,inclassable
370888,1963,12,international
116856,1963,12,politique
24522,1963,12,science/technologie
71395,1963,12,"société"
19911,1963,12,sport
67906,1963,12,"économie"
117719,1964,1,culture
13346,1964,1,inclassable
368403,1964,1,international
105334,1964,1,politique
18230,1964,1,science/technologie
86815,1964,1,"société"
22974,1964,1,sport
62437,1964,1,"économie"
133756,1964,2,culture
26669,1964,2,inclassable
353744,1964,2,international
91366,1964,2,politique
21529,1964,2,science/technologie
93182,1964,2,"société"
21231,1964,2,sport
63806,1964,2,"économie"
130073,1964,3,culture
21820,1964,3,inclassable
347825,1964,3,international
107878,1964,3,politique
24517,1964,3,science/technologie
90840,1964,3,"société"
21133,1964,3,sport
52918,1964,3,"économie"
116825,1964,4,culture
19505,1964,4,inclassable
384080,1964,4,international
100296,1964,4,politique
24033,1964,4,science/technologie
105456,1964,4,"société"
21996,1964,4,sport
58798,1964,4,"économie"
118213,1964,5,culture
24464,1964,5,inclassable
344486,1964,5,international
142044,1964,5,politique
28531,1964,5,science/technologie
96923,1964,5,"société"
23477,1964,5,sport
72743,1964,5,"économie"
115929,1964,6,culture
20028,1964,6,inclassable
313650,1964,6,international
130616,1964,6,politique
25218,1964,6,science/technologie
89928,1964,6,"société"
28945,1964,6,sport
98619,1964,6,"économie"
92804,1964,7,culture
12255,1964,7,inclassable
331349,1964,7,international
112517,1964,7,politique
25491,1964,7,science/technologie
123289,1964,7,"société"
27667,1964,7,sport
53430,1964,7,"économie"
96749,1964,8,culture
16562,1964,8,inclassable
320210,1964,8,international
40506,1964,8,politique
28255,1964,8,science/technologie
65079,1964,8,"société"
23058,1964,8,sport
38136,1964,8,"économie"
111411,1964,9,culture
25212,1964,9,inclassable
374373,1964,9,international
70822,1964,9,politique
30736,1964,9,science/technologie
94862,1964,9,"société"
26978,1964,9,sport
82166,1964,9,"économie"
135529,1964,10,culture
17685,1964,10,inclassable
356996,1964,10,international
127926,1964,10,politique
31774,1964,10,science/technologie
79776,1964,10,"société"
32449,1964,10,sport
77531,1964,10,"économie"
125054,1964,11,culture
17599,1964,11,inclassable
367854,1964,11,international
150809,1964,11,politique
25313,1964,11,science/technologie
76911,1964,11,"société"
16514,1964,11,sport
65156,1964,11,"économie"
139694,1964,12,culture
14392,1964,12,inclassable
347281,1964,12,international
146202,1964,12,politique
18734,1964,12,science/technologie
102824,1964,12,"société"
21012,1964,12,sport
64821,1964,12,"économie"
117527,1965,1,culture
18553,1965,1,inclassable
328935,1965,1,international
94237,1965,1,politique
16838,1965,1,science/technologie
91311,1965,1,"société"
21529,1965,1,sport
71679,1965,1,"économie"
102407,1965,2,culture
11620,1965,2,inclassable
320068,1965,2,international
83745,1965,2,politique
17105,1965,2,science/technologie
90378,1965,2,"société"
18112,1965,2,sport
70162,1965,2,"économie"
134884,1965,3,culture
18335,1965,3,inclassable
347040,1965,3,international
116211,1965,3,politique
27455,1965,3,science/technologie
96000,1965,3,"société"
15149,1965,3,sport
71715,1965,3,"économie"
142492,1965,4,culture
14190,1965,4,inclassable
324495,1965,4,international
115015,1965,4,politique
28995,1965,4,science/technologie
103599,1965,4,"société"
18374,1965,4,sport
77558,1965,4,"économie"
127574,1965,5,culture
16544,1965,5,inclassable
314118,1965,5,international
137688,1965,5,politique
25616,1965,5,science/technologie
98130,1965,5,"société"
20771,1965,5,sport
59691,1965,5,"économie"
134119,1965,6,culture
22408,1965,6,inclassable
345336,1965,6,international
144122,1965,6,politique
26213,1965,6,science/technologie
92950,1965,6,"société"
30974,1965,6,sport
79759,1965,6,"économie"
118812,1965,7,culture
22168,1965,7,inclassable
352268,1965,7,international
99005,1965,7,politique
26857,1965,7,science/technologie
89722,1965,7,"société"
31950,1965,7,sport
74721,1965,7,"économie"
101302,1965,8,culture
22252,1965,8,inclassable
332376,1965,8,international
30538,1965,8,politique
27673,1965,8,science/technologie
59335,1965,8,"société"
30479,1965,8,sport
52325,1965,8,"économie"
141284,1965,9,culture
17227,1965,9,inclassable
331393,1965,9,international
110957,1965,9,politique
26718,1965,9,science/technologie
88367,1965,9,"société"
25635,1965,9,sport
70727,1965,9,"économie"
150710,1965,10,culture
18940,1965,10,inclassable
309545,1965,10,international
165005,1965,10,politique
34106,1965,10,science/technologie
97192,1965,10,"société"
19955,1965,10,sport
71772,1965,10,"économie"
138073,1965,11,culture
16914,1965,11,inclassable
327698,1965,11,international
198865,1965,11,politique
31460,1965,11,science/technologie
86108,1965,11,"société"
19309,1965,11,sport
67446,1965,11,"économie"
141967,1965,12,culture
14475,1965,12,inclassable
292214,1965,12,international
214845,1965,12,politique
32753,1965,12,science/technologie
66204,1965,12,"société"
15313,1965,12,sport
57790,1965,12,"économie"
125471,1966,1,culture
17042,1966,1,inclassable
343393,1966,1,international
151036,1966,1,politique
23101,1966,1,science/technologie
79687,1966,1,"société"
22860,1966,1,sport
70109,1966,1,"économie"
120650,1966,2,culture
14721,1966,2,inclassable
298951,1966,2,international
133256,1966,2,politique
29389,1966,2,science/technologie
83987,1966,2,"société"
20320,1966,2,sport
81093,1966,2,"économie"
134681,1966,3,culture
16631,1966,3,inclassable
357683,1966,3,international
144778,1966,3,politique
26642,1966,3,science/technologie
103496,1966,3,"société"
25090,1966,3,sport
70623,1966,3,"économie"
161070,1966,4,culture
13884,1966,4,inclassable
266039,1966,4,international
164596,1966,4,politique
23538,1966,4,science/technologie
96585,1966,4,"société"
22930,1966,4,sport
81525,1966,4,"économie"
123355,1966,5,culture
17139,1966,5,inclassable
305816,1966,5,international
138114,1966,5,politique
26977,1966,5,science/technologie
84355,1966,5,"société"
22273,1966,5,sport
66918,1966,5,"économie"
115926,1966,6,culture
15349,1966,6,inclassable
300237,1966,6,international
143286,1966,6,politique
40501,1966,6,science/technologie
106654,1966,6,"société"
23185,1966,6,sport
94691,1966,6,"économie"
119881,1966,7,culture
15804,1966,7,inclassable
339596,1966,7,international
90531,1966,7,politique
33482,1966,7,science/technologie
75079,1966,7,"société"
31996,1966,7,sport
72311,1966,7,"économie"
111429,1966,8,culture
13757,1966,8,inclassable
353967,1966,8,international
45159,1966,8,politique
23410,1966,8,science/technologie
73409,1966,8,"société"
41708,1966,8,sport
54426,1966,8,"économie"
118542,1966,9,culture
20490,1966,9,inclassable
362190,1966,9,international
139619,1966,9,politique
36707,1966,9,science/technologie
75927,1966,9,"société"
25851,1966,9,sport
67353,1966,9,"économie"
142049,1966,10,culture
17884,1966,10,inclassable
309090,1966,10,international
180140,1966,10,politique
34118,1966,10,science/technologie
77659,1966,10,"société"
23423,1966,10,sport
76986,1966,10,"économie"
144003,1966,11,culture
20966,1966,11,inclassable
327114,1966,11,international
153520,1966,11,politique
31338,1966,11,science/technologie
90262,1966,11,"société"
21127,1966,11,sport
66857,1966,11,"économie"
170657,1966,12,culture
16975,1966,12,inclassable
337072,1966,12,international
166743,1966,12,politique
40656,1966,12,science/technologie
78169,1966,12,"société"
21035,1966,12,sport
73218,1966,12,"économie"
155456,1967,1,culture
13300,1967,1,inclassable
349250,1967,1,international
134598,1967,1,politique
24933,1967,1,science/technologie
81517,1967,1,"société"
26572,1967,1,sport
70236,1967,1,"économie"
181856,1967,2,culture
8319,1967,2,inclassable
304580,1967,2,international
165998,1967,2,politique
22157,1967,2,science/technologie
100167,1967,2,"société"
25267,1967,2,sport
66977,1967,2,"économie"
205979,1967,3,culture
18645,1967,3,inclassable
348199,1967,3,international
171805,1967,3,politique
26354,1967,3,science/technologie
123479,1967,3,"société"
31099,1967,3,sport
60119,1967,3,"économie"
176697,1967,4,culture
22478,1967,4,inclassable
305468,1967,4,international
148915,1967,4,politique
34487,1967,4,science/technologie
117936,1967,4,"société"
24225,1967,4,sport
78573,1967,4,"économie"
190498,1967,5,culture
22464,1967,5,inclassable
384253,1967,5,international
131317,1967,5,politique
24086,1967,5,science/technologie
91419,1967,5,"société"
30348,1967,5,sport
67668,1967,5,"économie"
172673,1967,6,culture
20438,1967,6,inclassable
415295,1967,6,international
139635,1967,6,politique
28884,1967,6,science/technologie
102816,1967,6,"société"
37195,1967,6,sport
75835,1967,6,"économie"
153004,1967,7,culture
14432,1967,7,inclassable
405036,1967,7,international
85062,1967,7,politique
27541,1967,7,science/technologie
96704,1967,7,"société"
42094,1967,7,sport
72471,1967,7,"économie"
157242,1967,8,culture
16041,1967,8,inclassable
375408,1967,8,international
66491,1967,8,politique
20822,1967,8,science/technologie
72362,1967,8,"société"
44944,1967,8,sport
54466,1967,8,"économie"
164146,1967,9,culture
13304,1967,9,inclassable
405494,1967,9,international
110694,1967,9,politique
33793,1967,9,science/technologie
94442,1967,9,"société"
42251,1967,9,sport
76092,1967,9,"économie"
193958,1967,10,culture
20286,1967,10,inclassable
341555,1967,10,international
142009,1967,10,politique
65890,1967,10,science/technologie
114502,1967,10,"société"
34575,1967,10,sport
82349,1967,10,"économie"
205106,1967,11,culture
22722,1967,11,inclassable
351867,1967,11,international
160801,1967,11,politique
34811,1967,11,science/technologie
110543,1967,11,"société"
27533,1967,11,sport
68081,1967,11,"économie"
211178,1967,12,culture
21907,1967,12,inclassable
371793,1967,12,international
118871,1967,12,politique
32298,1967,12,science/technologie
108905,1967,12,"société"
29264,1967,12,sport
64121,1967,12,"économie"
187548,1968,1,culture
18681,1968,1,inclassable
394637,1968,1,international
99047,1968,1,politique
38994,1968,1,science/technologie
101034,1968,1,"société"
35433,1968,1,sport
73782,1968,1,"économie"
187603,1968,2,culture
22988,1968,2,inclassable
422020,1968,2,international
102561,1968,2,politique
27277,1968,2,science/technologie
105789,1968,2,"société"
36966,1968,2,sport
81349,1968,2,"économie"
192240,1968,3,culture
17515,1968,3,inclassable
435510,1968,3,international
106254,1968,3,politique
34422,1968,3,science/technologie
99689,1968,3,"société"
28345,1968,3,sport
75424,1968,3,"économie"
190774,1968,4,culture
19571,1968,4,inclassable
421740,1968,4,international
119173,1968,4,politique
38023,1968,4,science/technologie
91049,1968,4,"société"
37269,1968,4,sport
75275,1968,4,"économie"
112531,1968,5,culture
12773,1968,5,inclassable
274149,1968,5,international
202584,1968,5,politique
19974,1968,5,science/technologie
261248,1968,5,"société"
17487,1968,5,sport
48377,1968,5,"économie"
120494,1968,6,culture
12038,1968,6,inclassable
219984,1968,6,international
258048,1968,6,politique
11910,1968,6,science/technologie
227376,1968,6,"société"
27295,1968,6,sport
85050,1968,6,"économie"
165887,1968,7,culture
17556,1968,7,inclassable
333059,1968,7,international
188692,1968,7,politique
23348,1968,7,science/technologie
140197,1968,7,"société"
43997,1968,7,sport
83600,1968,7,"économie"
159696,1968,8,culture
21801,1968,8,inclassable
464117,1968,8,international
72545,1968,8,politique
24167,1968,8,science/technologie
74714,1968,8,"société"
41242,1968,8,sport
48944,1968,8,"économie"
153566,1968,9,culture
20671,1968,9,inclassable
404955,1968,9,international
121670,1968,9,politique
49943,1968,9,science/technologie
135046,1968,9,"société"
41517,1968,9,sport
76918,1968,9,"économie"
194067,1968,10,culture
18018,1968,10,inclassable
340193,1968,10,international
194418,1968,10,politique
41978,1968,10,science/technologie
131811,1968,10,"société"
49310,1968,10,sport
92278,1968,10,"économie"
203010,1968,11,culture
12392,1968,11,inclassable
385902,1968,11,international
194964,1968,11,politique
35645,1968,11,science/technologie
141639,1968,11,"société"
23028,1968,11,sport
140816,1968,11,"économie"
214008,1968,12,culture
15120,1968,12,inclassable
354861,1968,12,international
161403,1968,12,politique
63550,1968,12,science/technologie
146791,1968,12,"société"
27370,1968,12,sport
114669,1968,12,"économie"
199824,1969,1,culture
18990,1969,1,inclassable
422024,1969,1,international
146223,1969,1,politique
37168,1969,1,science/technologie
152819,1969,1,"société"
37115,1969,1,sport
109748,1969,1,"économie"
197949,1969,2,culture
17967,1969,2,inclassable
393510,1969,2,international
163363,1969,2,politique
29749,1969,2,science/technologie
160653,1969,2,"société"
31346,1969,2,sport
70493,1969,2,"économie"
199291,1969,3,culture
16358,1969,3,inclassable
361173,1969,3,international
193031,1969,3,politique
49096,1969,3,science/technologie
158304,1969,3,"société"
35760,1969,3,sport
82500,1969,3,"économie"
203669,1969,4,culture
18131,1969,4,inclassable
372004,1969,4,international
217517,1969,4,politique
29146,1969,4,science/technologie
145898,1969,4,"société"
36680,1969,4,sport
86602,1969,4,"économie"
177715,1969,5,culture
13397,1969,5,inclassable
333614,1969,5,international
297149,1969,5,politique
46185,1969,5,science/technologie
135968,1969,5,"société"
30347,1969,5,sport
74729,1969,5,"économie"
181316,1969,6,culture
13203,1969,6,inclassable
348747,1969,6,international
229668,1969,6,politique
23610,1969,6,science/technologie
122017,1969,6,"société"
30490,1969,6,sport
83741,1969,6,"économie"
200375,1969,7,culture
29971,1969,7,inclassable
370758,1969,7,international
116078,1969,7,politique
83470,1969,7,science/technologie
127861,1969,7,"société"
35501,1969,7,sport
92247,1969,7,"économie"
161761,1969,8,culture
24366,1969,8,inclassable
376728,1969,8,international
79422,1969,8,politique
32632,1969,8,science/technologie
106490,1969,8,"société"
38082,1969,8,sport
104883,1969,8,"économie"
177350,1969,9,culture
15457,1969,9,inclassable
410544,1969,9,international
130081,1969,9,politique
33184,1969,9,science/technologie
159462,1969,9,"société"
34767,1969,9,sport
109673,1969,9,"économie"
197214,1969,10,culture
23327,1969,10,inclassable
412652,1969,10,international
164343,1969,10,politique
39907,1969,10,science/technologie
179269,1969,10,"société"
30425,1969,10,sport
112478,1969,10,"économie"
194478,1969,11,culture
21359,1969,11,inclassable
392682,1969,11,international
175703,1969,11,politique
41984,1969,11,science/technologie
201309,1969,11,"société"
25007,1969,11,sport
102021,1969,11,"économie"
220302,1969,12,culture
19864,1969,12,inclassable
399619,1969,12,international
163896,1969,12,politique
27736,1969,12,science/technologie
155440,1969,12,"société"
27293,1969,12,sport
102823,1969,12,"économie"
206547,1970,1,culture
24680,1970,1,inclassable
424654,1970,1,international
157387,1970,1,politique
33534,1970,1,science/technologie
170003,1970,1,"société"
27619,1970,1,sport
90459,1970,1,"économie"
175527,1970,2,culture
16318,1970,2,inclassable
380305,1970,2,international
151369,1970,2,politique
21625,1970,2,science/technologie
176583,1970,2,"société"
29431,1970,2,sport
87158,1970,2,"économie"
180025,1970,3,culture
14469,1970,3,inclassable
361040,1970,3,international
135767,1970,3,politique
33539,1970,3,science/technologie
183499,1970,3,"société"
23061,1970,3,sport
90424,1970,3,"économie"
184267,1970,4,culture
20211,1970,4,inclassable
379066,1970,4,international
186653,1970,4,politique
47616,1970,4,science/technologie
181196,1970,4,"société"
25567,1970,4,sport
75134,1970,4,"économie"
195107,1970,5,culture
25567,1970,5,inclassable
416018,1970,5,international
171408,1970,5,politique
38161,1970,5,science/technologie
176279,1970,5,"société"
32417,1970,5,sport
85709,1970,5,"économie"
188606,1970,6,culture
17477,1970,6,inclassable
398289,1970,6,international
227426,1970,6,politique
33145,1970,6,science/technologie
165173,1970,6,"société"
32764,1970,6,sport
81353,1970,6,"économie"
189584,1970,7,culture
29745,1970,7,inclassable
411019,1970,7,international
117680,1970,7,politique
28782,1970,7,science/technologie
151358,1970,7,"société"
32073,1970,7,sport
65128,1970,7,"économie"
174234,1970,8,culture
41435,1970,8,inclassable
402696,1970,8,international
77098,1970,8,politique
30356,1970,8,science/technologie
104030,1970,8,"société"
27425,1970,8,sport
56477,1970,8,"économie"
183080,1970,9,culture
24252,1970,9,inclassable
432961,1970,9,international
165817,1970,9,politique
39713,1970,9,science/technologie
124440,1970,9,"société"
34320,1970,9,sport
95810,1970,9,"économie"
228444,1970,10,culture
20589,1970,10,inclassable
482596,1970,10,international
231072,1970,10,politique
44411,1970,10,science/technologie
178972,1970,10,"société"
26578,1970,10,sport
98716,1970,10,"économie"
215914,1970,11,culture
18443,1970,11,inclassable
423427,1970,11,international
215811,1970,11,politique
30776,1970,11,science/technologie
171001,1970,11,"société"
19423,1970,11,sport
85266,1970,11,"économie"
240676,1970,12,culture
24568,1970,12,inclassable
457904,1970,12,international
199763,1970,12,politique
39499,1970,12,science/technologie
191004,1970,12,"société"
29378,1970,12,sport
97826,1970,12,"économie"
215893,1971,1,culture
27069,1971,1,inclassable
462950,1971,1,international
138552,1971,1,politique
40550,1971,1,science/technologie
159737,1971,1,"société"
29569,1971,1,sport
83954,1971,1,"économie"
189564,1971,2,culture
22564,1971,2,inclassable
363932,1971,2,international
126756,1971,2,politique
40144,1971,2,science/technologie
175564,1971,2,"société"
21739,1971,2,sport
71044,1971,2,"économie"
228256,1971,3,culture
19751,1971,3,inclassable
458935,1971,3,international
150390,1971,3,politique
28150,1971,3,science/technologie
213753,1971,3,"société"
31238,1971,3,sport
78442,1971,3,"économie"
230471,1971,4,culture
17266,1971,4,inclassable
471533,1971,4,international
161928,1971,4,politique
47991,1971,4,science/technologie
181735,1971,4,"société"
27788,1971,4,sport
65930,1971,4,"économie"
219504,1971,5,culture
23212,1971,5,inclassable
413629,1971,5,international
161421,1971,5,politique
42689,1971,5,science/technologie
187107,1971,5,"société"
23720,1971,5,sport
72658,1971,5,"économie"
230404,1971,6,culture
22759,1971,6,inclassable
364389,1971,6,international
246777,1971,6,politique
35292,1971,6,science/technologie
188237,1971,6,"société"
34518,1971,6,sport
86272,1971,6,"économie"
184754,1971,7,culture
27884,1971,7,inclassable
342286,1971,7,international
117064,1971,7,politique
38777,1971,7,science/technologie
135005,1971,7,"société"
25889,1971,7,sport
77738,1971,7,"économie"
124128,1971,8,culture
19406,1971,8,inclassable
383998,1971,8,international
86599,1971,8,politique
28112,1971,8,science/technologie
112901,1971,8,"société"
26449,1971,8,sport
53256,1971,8,"économie"
184940,1971,9,culture
21153,1971,9,inclassable
395197,1971,9,international
149831,1971,9,politique
44505,1971,9,science/technologie
131238,1971,9,"société"
23161,1971,9,sport
72585,1971,9,"économie"
213733,1971,10,culture
19713,1971,10,inclassable
369169,1971,10,international
228521,1971,10,politique
22192,1971,10,science/technologie
143808,1971,10,"société"
18709,1971,10,sport
75322,1971,10,"économie"
183577,1971,11,culture
23340,1971,11,inclassable
353124,1971,11,international
225181,1971,11,politique
34248,1971,11,science/technologie
151526,1971,11,"société"
18573,1971,11,sport
78226,1971,11,"économie"
218421,1971,12,culture
13816,1971,12,inclassable
406820,1971,12,international
149480,1971,12,politique
27961,1971,12,science/technologie
130086,1971,12,"société"
19821,1971,12,sport
70653,1971,12,"économie"
173579,1972,1,culture
19822,1972,1,inclassable
313954,1972,1,international
113190,1972,1,politique
20746,1972,1,science/technologie
127085,1972,1,"société"
21874,1972,1,sport
76905,1972,1,"économie"
153337,1972,2,culture
16468,1972,2,inclassable
320215,1972,2,international
119784,1972,2,politique
21123,1972,2,science/technologie
130820,1972,2,"société"
27293,1972,2,sport
81125,1972,2,"économie"
199684,1972,3,culture
13907,1972,3,inclassable
335433,1972,3,international
193098,1972,3,politique
26341,1972,3,science/technologie
163239,1972,3,"société"
24478,1972,3,sport
80924,1972,3,"économie"
179120,1972,4,culture
30727,1972,4,inclassable
317545,1972,4,international
191984,1972,4,politique
26161,1972,4,science/technologie
145030,1972,4,"société"
20721,1972,4,sport
61624,1972,4,"économie"
190726,1972,5,culture
19718,1972,5,inclassable
370916,1972,5,international
170180,1972,5,politique
31804,1972,5,science/technologie
158631,1972,5,"société"
25958,1972,5,sport
81752,1972,5,"économie"
194698,1972,6,culture
20747,1972,6,inclassable
321425,1972,6,international
189373,1972,6,politique
43362,1972,6,science/technologie
157576,1972,6,"société"
23287,1972,6,sport
71372,1972,6,"économie"
178331,1972,7,culture
14144,1972,7,inclassable
328851,1972,7,international
158756,1972,7,politique
25946,1972,7,science/technologie
117997,1972,7,"société"
27492,1972,7,sport
59320,1972,7,"économie"
159668,1972,8,culture
33472,1972,8,inclassable
292955,1972,8,international
72391,1972,8,politique
16445,1972,8,science/technologie
93836,1972,8,"société"
33743,1972,8,sport
43111,1972,8,"économie"
191253,1972,9,culture
31507,1972,9,inclassable
382625,1972,9,international
177378,1972,9,politique
34822,1972,9,science/technologie
124649,1972,9,"société"
33703,1972,9,sport
81677,1972,9,"économie"
210121,1972,10,culture
27110,1972,10,inclassable
358934,1972,10,international
201895,1972,10,politique
32707,1972,10,science/technologie
167694,1972,10,"société"
23379,1972,10,sport
94157,1972,10,"économie"
211880,1972,11,culture
26037,1972,11,inclassable
363568,1972,11,international
169086,1972,11,politique
33122,1972,11,science/technologie
173919,1972,11,"société"
18338,1972,11,sport
90177,1972,11,"économie"
212822,1972,12,culture
28350,1972,12,inclassable
324847,1972,12,international
187294,1972,12,politique
39120,1972,12,science/technologie
139550,1972,12,"société"
16120,1972,12,sport
80141,1972,12,"économie"
177271,1973,1,culture
30132,1973,1,inclassable
375057,1973,1,international
219150,1973,1,politique
26840,1973,1,science/technologie
147829,1973,1,"société"
17126,1973,1,sport
76836,1973,1,"économie"
162232,1973,2,culture
26820,1973,2,inclassable
307782,1973,2,international
238917,1973,2,politique
24620,1973,2,science/technologie
174306,1973,2,"société"
18239,1973,2,sport
72856,1973,2,"économie"
188768,1973,3,culture
22909,1973,3,inclassable
359155,1973,3,international
247693,1973,3,politique
23108,1973,3,science/technologie
185412,1973,3,"société"
25718,1973,3,sport
75831,1973,3,"économie"
209900,1973,4,culture
21866,1973,4,inclassable
330433,1973,4,international
158308,1973,4,politique
23833,1973,4,science/technologie
201061,1973,4,"société"
19404,1973,4,sport
56766,1973,4,"économie"
259167,1973,5,culture
20146,1973,5,inclassable
387637,1973,5,international
186782,1973,5,politique
49737,1973,5,science/technologie
179086,1973,5,"société"
24257,1973,5,sport
83179,1973,5,"économie"
196222,1973,6,culture
17491,1973,6,inclassable
351534,1973,6,international
236581,1973,6,politique
41701,1973,6,science/technologie
172029,1973,6,"société"
25110,1973,6,sport
77116,1973,6,"économie"
198061,1973,7,culture
20162,1973,7,inclassable
348953,1973,7,international
153413,1973,7,politique
29890,1973,7,science/technologie
156780,1973,7,"société"
24624,1973,7,sport
76934,1973,7,"économie"
185758,1973,8,culture
18392,1973,8,inclassable
303558,1973,8,international
91947,1973,8,politique
23146,1973,8,science/technologie
149463,1973,8,"société"
18890,1973,8,sport
48317,1973,8,"économie"
182009,1973,9,culture
17465,1973,9,inclassable
445637,1973,9,international
144328,1973,9,politique
47666,1973,9,science/technologie
186525,1973,9,"société"
24137,1973,9,sport
85554,1973,9,"économie"
185144,1973,10,culture
25703,1973,10,inclassable
482456,1973,10,international
201650,1973,10,politique
34570,1973,10,science/technologie
168819,1973,10,"société"
19496,1973,10,sport
95365,1973,10,"économie"
223276,1973,11,culture
15529,1973,11,inclassable
417336,1973,11,international
210892,1973,11,politique
22782,1973,11,science/technologie
163816,1973,11,"société"
15723,1973,11,sport
100563,1973,11,"économie"
203565,1973,12,culture
24472,1973,12,inclassable
389517,1973,12,international
179683,1973,12,politique
32808,1973,12,science/technologie
137639,1973,12,"société"
20588,1973,12,sport
108398,1973,12,"économie"
167028,1974,1,culture
18586,1974,1,inclassable
418304,1974,1,international
160789,1974,1,politique
20112,1974,1,science/technologie
165379,1974,1,"société"
21620,1974,1,sport
135193,1974,1,"économie"
154240,1974,2,culture
15218,1974,2,inclassable
336245,1974,2,international
132794,1974,2,politique
24355,1974,2,science/technologie
139116,1974,2,"société"
14592,1974,2,sport
121624,1974,2,"économie"
181637,1974,3,culture
22727,1974,3,inclassable
371175,1974,3,international
174257,1974,3,politique
25086,1974,3,science/technologie
189755,1974,3,"société"
21399,1974,3,sport
102514,1974,3,"économie"
171298,1974,4,culture
17421,1974,4,inclassable
322043,1974,4,international
349565,1974,4,politique
21600,1974,4,science/technologie
145621,1974,4,"société"
23912,1974,4,sport
70679,1974,4,"économie"
190137,1974,5,culture
14393,1974,5,inclassable
358952,1974,5,international
391844,1974,5,politique
36756,1974,5,science/technologie
122320,1974,5,"société"
21077,1974,5,sport
59536,1974,5,"économie"
234735,1974,6,culture
21368,1974,6,inclassable
340839,1974,6,international
244754,1974,6,politique
35229,1974,6,science/technologie
146570,1974,6,"société"
29845,1974,6,sport
116825,1974,6,"économie"
175562,1974,7,culture
22348,1974,7,inclassable
344646,1974,7,international
190394,1974,7,politique
28739,1974,7,science/technologie
128148,1974,7,"société"
27650,1974,7,sport
99794,1974,7,"économie"
144985,1974,8,culture
23119,1974,8,inclassable
369514,1974,8,international
111135,1974,8,politique
17553,1974,8,science/technologie
101245,1974,8,"société"
23606,1974,8,sport
66671,1974,8,"économie"
172710,1974,9,culture
18599,1974,9,inclassable
371843,1974,9,international
171446,1974,9,politique
43363,1974,9,science/technologie
144473,1974,9,"société"
20543,1974,9,sport
83394,1974,9,"économie"
196279,1974,10,culture
18323,1974,10,inclassable
360908,1974,10,international
251784,1974,10,politique
27663,1974,10,science/technologie
136869,1974,10,"société"
20375,1974,10,sport
126081,1974,10,"économie"
193585,1974,11,culture
16622,1974,11,inclassable
368283,1974,11,international
245035,1974,11,politique
34278,1974,11,science/technologie
133503,1974,11,"société"
16678,1974,11,sport
100512,1974,11,"économie"
222159,1974,12,culture
17843,1974,12,inclassable
422318,1974,12,international
203226,1974,12,politique
25199,1974,12,science/technologie
143514,1974,12,"société"
18664,1974,12,sport
102549,1974,12,"économie"
230432,1975,1,culture
14926,1975,1,inclassable
370834,1975,1,international
227798,1975,1,politique
29967,1975,1,science/technologie
129292,1975,1,"société"
15694,1975,1,sport
109006,1975,1,"économie"
187992,1975,2,culture
18947,1975,2,inclassable
335477,1975,2,international
188759,1975,2,politique
23248,1975,2,science/technologie
163398,1975,2,"société"
17273,1975,2,sport
87861,1975,2,"économie"
220000,1975,3,culture
21874,1975,3,inclassable
390291,1975,3,international
177145,1975,3,politique
19615,1975,3,science/technologie
177722,1975,3,"société"
19249,1975,3,sport
81573,1975,3,"économie"
200888,1975,4,culture
19365,1975,4,inclassable
371090,1975,4,international
160086,1975,4,politique
27721,1975,4,science/technologie
145053,1975,4,"société"
13108,1975,4,sport
123074,1975,4,"économie"
209251,1975,5,culture
27595,1975,5,inclassable
390824,1975,5,international
192804,1975,5,politique
17631,1975,5,science/technologie
151741,1975,5,"société"
20729,1975,5,sport
85538,1975,5,"économie"
213729,1975,6,culture
18498,1975,6,inclassable
347952,1975,6,international
199285,1975,6,politique
24021,1975,6,science/technologie
154303,1975,6,"société"
17425,1975,6,sport
84115,1975,6,"économie"
199323,1975,7,culture
