n,annee,mois,rubrique
24089,1965,3,science/technologie
81523,1965,3,"société"
12703,1965,3,sport
62237,1965,3,"économie"
120295,1965,4,culture
12353,1965,4,inclassable
284305,1965,4,international
100145,1965,4,politique
25244,1965,4,science/technologie
89794,1965,4,"société"
15353,1965,4,sport
67254,1965,4,"économie"
107716,1965,5,culture
14129,1965,5,inclassable
274794,1965,5,international
119349,1965,5,politique
22349,1965,5,science/technologie
84704,1965,5,"société"
17449,1965,5,sport
51991,1965,5,"économie"
113145,1965,6,culture
19161,1965,6,inclassable
301755,1965,6,international
124165,1965,6,politique
22972,1965,6,science/technologie
80218,1965,6,"société"
25843,1965,6,sport
69523,1965,6,"économie"
99975,1965,7,culture
19074,1965,7,inclassable
308007,1965,7,international
86077,1965,7,politique
23687,1965,7,science/technologie
77165,1965,7,"société"
26899,1965,7,sport
65387,1965,7,"économie"
85402,1965,8,culture
19098,1965,8,inclassable
290816,1965,8,international
26329,1965,8,politique
24364,1965,8,science/technologie
50433,1965,8,"société"
25535,1965,8,sport
45261,1965,8,"économie"
119664,1965,9,culture
14864,1965,9,inclassable
290230,1965,9,international
95760,1965,9,politique
23448,1965,9,science/technologie
76119,1965,9,"société"
21474,1965,9,sport
61374,1965,9,"économie"
127704,1965,10,culture
16265,1965,10,inclassable
270589,1965,10,international
142431,1965,10,politique
29947,1965,10,science/technologie
83630,1965,10,"société"
16603,1965,10,sport
62119,1965,10,"économie"
117057,1965,11,culture
14599,1965,11,inclassable
286848,1965,11,international
171036,1965,11,politique
27454,1965,11,science/technologie
74006,1965,11,"société"
16231,1965,11,sport
58289,1965,11,"économie"
119630,1965,12,culture
12471,1965,12,inclassable
255535,1965,12,international
184475,1965,12,politique
28846,1965,12,science/technologie
57008,1965,12,"société"
12875,1965,12,sport
50015,1965,12,"économie"
106427,1966,1,culture
14575,1966,1,inclassable
299910,1966,1,international
130172,1966,1,politique
20280,1966,1,science/technologie
68640,1966,1,"société"
19317,1966,1,sport
60900,1966,1,"économie"
101592,1966,2,culture
12603,1966,2,inclassable
260866,1966,2,international
115100,1966,2,politique
25680,1966,2,science/technologie
72668,1966,2,"société"
17127,1966,2,sport
70452,1966,2,"économie"
113714,1966,3,culture
14207,1966,3,inclassable
312488,1966,3,international
125756,1966,3,politique
23414,1966,3,science/technologie
89591,1966,3,"société"
21101,1966,3,sport
61536,1966,3,"économie"
136411,1966,4,culture
11975,1966,4,inclassable
232839,1966,4,international
142753,1966,4,politique
20812,1966,4,science/technologie
83380,1966,4,"société"
19272,1966,4,sport
70810,1966,4,"économie"
104043,1966,5,culture
14432,1966,5,inclassable
267564,1966,5,international
119751,1966,5,politique
23640,1966,5,science/technologie
72956,1966,5,"société"
18584,1966,5,sport
58043,1966,5,"économie"
97789,1966,6,culture
13093,1966,6,inclassable
262525,1966,6,international
124044,1966,6,politique
35553,1966,6,science/technologie
91532,1966,6,"société"
19479,1966,6,sport
82636,1966,6,"économie"
101168,1966,7,culture
13622,1966,7,inclassable
297629,1966,7,international
78212,1966,7,politique
29573,1966,7,science/technologie
64268,1966,7,"société"
27067,1966,7,sport
63243,1966,7,"économie"
94073,1966,8,culture
11826,1966,8,inclassable
308677,1966,8,international
39286,1966,8,politique
20664,1966,8,science/technologie
62616,1966,8,"société"
34927,1966,8,sport
47178,1966,8,"économie"
99871,1966,9,culture
17623,1966,9,inclassable
316750,1966,9,international
120099,1966,9,politique
32190,1966,9,science/technologie
64808,1966,9,"société"
21637,1966,9,sport
58179,1966,9,"économie"
119736,1966,10,culture
15212,1966,10,inclassable
270447,1966,10,international
155903,1966,10,politique
29984,1966,10,science/technologie
66703,1966,10,"société"
19708,1966,10,sport
66804,1966,10,"économie"
121875,1966,11,culture
17881,1966,11,inclassable
285713,1966,11,international
132789,1966,11,politique
27707,1966,11,science/technologie
77521,1966,11,"société"
17896,1966,11,sport
58498,1966,11,"économie"
142929,1966,12,culture
14519,1966,12,inclassable
295537,1966,12,international
142815,1966,12,politique
35679,1966,12,science/technologie
66967,1966,12,"société"
17805,1966,12,sport
63643,1966,12,"économie"
131215,1967,1,culture
11278,1967,1,inclassable
304912,1967,1,international
115341,1967,1,politique
21909,1967,1,science/technologie
69923,1967,1,"société"
22133,1967,1,sport
60970,1967,1,"économie"
152641,1967,2,culture
7114,1967,2,inclassable
267158,1967,2,international
140466,1967,2,politique
19553,1967,2,science/technologie
86042,1967,2,"société"
21412,1967,2,sport
58213,1967,2,"économie"
172694,1967,3,culture
15982,1967,3,inclassable
303841,1967,3,international
146668,1967,3,politique
23095,1967,3,science/technologie
106433,1967,3,"société"
26210,1967,3,sport
52131,1967,3,"économie"
147974,1967,4,culture
19226,1967,4,inclassable
266244,1967,4,international
127839,1967,4,politique
30303,1967,4,science/technologie
101089,1967,4,"société"
20511,1967,4,sport
68366,1967,4,"économie"
159838,1967,5,culture
19103,1967,5,inclassable
336110,1967,5,international
113410,1967,5,politique
21084,1967,5,science/technologie
78365,1967,5,"société"
25671,1967,5,sport
59079,1967,5,"économie"
144912,1967,6,culture
17571,1967,6,inclassable
363597,1967,6,international
120086,1967,6,politique
25270,1967,6,science/technologie
88264,1967,6,"société"
31043,1967,6,sport
66020,1967,6,"économie"
128711,1967,7,culture
12334,1967,7,inclassable
353658,1967,7,international
73571,1967,7,politique
23913,1967,7,science/technologie
82765,1967,7,"société"
35359,1967,7,sport
63088,1967,7,"économie"
132534,1967,8,culture
13606,1967,8,inclassable
327629,1967,8,international
57602,1967,8,politique
18242,1967,8,science/technologie
61901,1967,8,"société"
37799,1967,8,sport
47190,1967,8,"économie"
137885,1967,9,culture
11362,1967,9,inclassable
354779,1967,9,international
94999,1967,9,politique
29517,1967,9,science/technologie
81003,1967,9,"société"
35597,1967,9,sport
66286,1967,9,"économie"
163732,1967,10,culture
17263,1967,10,inclassable
298669,1967,10,international
122587,1967,10,politique
57574,1967,10,science/technologie
99031,1967,10,"société"
29208,1967,10,sport
71513,1967,10,"économie"
172641,1967,11,culture
19499,1967,11,inclassable
307156,1967,11,international
138768,1967,11,politique
30420,1967,11,science/technologie
95415,1967,11,"société"
23364,1967,11,sport
59021,1967,11,"économie"
176982,1967,12,culture
18541,1967,12,inclassable
323830,1967,12,international
102571,1967,12,politique
28128,1967,12,science/technologie
94119,1967,12,"société"
24810,1967,12,sport
55504,1967,12,"économie"
157623,1968,1,culture
16066,1968,1,inclassable
344515,1968,1,international
85294,1968,1,politique
34011,1968,1,science/technologie
87102,1968,1,"société"
29930,1968,1,sport
64008,1968,1,"économie"
158061,1968,2,culture
19628,1968,2,inclassable
368068,1968,2,international
88495,1968,2,politique
23755,1968,2,science/technologie
91220,1968,2,"société"
31214,1968,2,sport
70509,1968,2,"économie"
161388,1968,3,culture
14818,1968,3,inclassable
380610,1968,3,international
91486,1968,3,politique
29875,1968,3,science/technologie
85865,1968,3,"société"
23923,1968,3,sport
65146,1968,3,"économie"
160238,1968,4,culture
16652,1968,4,inclassable
368568,1968,4,international
103143,1968,4,politique
33295,1968,4,science/technologie
78333,1968,4,"société"
31636,1968,4,sport
65398,1968,4,"économie"
94367,1968,5,culture
10952,1968,5,inclassable
239266,1968,5,international
174676,1968,5,politique
17528,1968,5,science/technologie
225320,1968,5,"société"
14630,1968,5,sport
42110,1968,5,"économie"
100594,1968,6,culture
10210,1968,6,inclassable
192700,1968,6,international
220204,1968,6,politique
10348,1968,6,science/technologie
195373,1968,6,"société"
22883,1968,6,sport
74140,1968,6,"économie"
139586,1968,7,culture
15148,1968,7,inclassable
291352,1968,7,international
162763,1968,7,politique
20508,1968,7,science/technologie
120914,1968,7,"société"
36981,1968,7,sport
73060,1968,7,"économie"
133926,1968,8,culture
18465,1968,8,inclassable
404429,1968,8,international
63018,1968,8,politique
21040,1968,8,science/technologie
64243,1968,8,"société"
34562,1968,8,sport
42495,1968,8,"économie"
128791,1968,9,culture
17365,1968,9,inclassable
352973,1968,9,international
104929,1968,9,politique
43863,1968,9,science/technologie
116387,1968,9,"société"
34814,1968,9,sport
66670,1968,9,"économie"
162604,1968,10,culture
15325,1968,10,inclassable
295760,1968,10,international
168308,1968,10,politique
36770,1968,10,science/technologie
113344,1968,10,"société"
41068,1968,10,sport
80257,1968,10,"économie"
170192,1968,11,culture
10500,1968,11,inclassable
335905,1968,11,international
168555,1968,11,politique
31153,1968,11,science/technologie
122257,1968,11,"société"
19283,1968,11,sport
122029,1968,11,"économie"
179056,1968,12,culture
12903,1968,12,inclassable
308011,1968,12,international
139290,1968,12,politique
55422,1968,12,science/technologie
126074,1968,12,"société"
22951,1968,12,sport
99146,1968,12,"économie"
167629,1969,1,culture
16103,1969,1,inclassable
367223,1969,1,international
126557,1969,1,politique
32097,1969,1,science/technologie
131058,1969,1,"société"
31052,1969,1,sport
94979,1969,1,"économie"
165087,1969,2,culture
15322,1969,2,inclassable
342685,1969,2,international
141110,1969,2,politique
25799,1969,2,science/technologie
137545,1969,2,"société"
26289,1969,2,sport
60720,1969,2,"économie"
166513,1969,3,culture
14048,1969,3,inclassable
313753,1969,3,international
166897,1969,3,politique
42551,1969,3,science/technologie
135569,1969,3,"société"
30082,1969,3,sport
71477,1969,3,"économie"
170519,1969,4,culture
15468,1969,4,inclassable
323822,1969,4,international
185610,1969,4,politique
25428,1969,4,science/technologie
125033,1969,4,"société"
30863,1969,4,sport
75087,1969,4,"économie"
148512,1969,5,culture
11375,1969,5,inclassable
290009,1969,5,international
255061,1969,5,politique
40391,1969,5,science/technologie
117068,1969,5,"société"
25350,1969,5,sport
64783,1969,5,"économie"
152434,1969,6,culture
11301,1969,6,inclassable
304028,1969,6,international
197171,1969,6,politique
20526,1969,6,science/technologie
105027,1969,6,"société"
25699,1969,6,sport
72870,1969,6,"économie"
168167,1969,7,culture
25559,1969,7,inclassable
322726,1969,7,international
99751,1969,7,politique
72405,1969,7,science/technologie
108982,1969,7,"société"
29694,1969,7,sport
80126,1969,7,"économie"
134841,1969,8,culture
20545,1969,8,inclassable
327755,1969,8,international
67980,1969,8,politique
28434,1969,8,science/technologie
90598,1969,8,"société"
31497,1969,8,sport
90852,1969,8,"économie"
147870,1969,9,culture
12994,1969,9,inclassable
356206,1969,9,international
112160,1969,9,politique
28924,1969,9,science/technologie
136329,1969,9,"société"
28950,1969,9,sport
95080,1969,9,"économie"
165022,1969,10,culture
19764,1969,10,inclassable
358278,1969,10,international
141216,1969,10,politique
34559,1969,10,science/technologie
153195,1969,10,"société"
25464,1969,10,sport
97380,1969,10,"économie"
162783,1969,11,culture
18016,1969,11,inclassable
340778,1969,11,international
151833,1969,11,politique
36704,1969,11,science/technologie
172865,1969,11,"société"
20967,1969,11,sport
88252,1969,11,"économie"
184114,1969,12,culture
16809,1969,12,inclassable
347979,1969,12,international
141458,1969,12,politique
24007,1969,12,science/technologie
132488,1969,12,"société"
22776,1969,12,sport
89026,1969,12,"économie"
172652,1970,1,culture
21045,1970,1,inclassable
368688,1970,1,international
134834,1970,1,politique
29272,1970,1,science/technologie
144736,1970,1,"société"
22916,1970,1,sport
77900,1970,1,"économie"
146756,1970,2,culture
13949,1970,2,inclassable
330291,1970,2,international
129538,1970,2,politique
18591,1970,2,science/technologie
151272,1970,2,"société"
24422,1970,2,sport
75357,1970,2,"économie"
150570,1970,3,culture
12331,1970,3,inclassable
313452,1970,3,international
116242,1970,3,politique
28998,1970,3,science/technologie
156325,1970,3,"société"
19298,1970,3,sport
78258,1970,3,"économie"
154141,1970,4,culture
17148,1970,4,inclassable
328004,1970,4,international
160880,1970,4,politique
41314,1970,4,science/technologie
154513,1970,4,"société"
21307,1970,4,sport
64849,1970,4,"économie"
163152,1970,5,culture
21496,1970,5,inclassable
361739,1970,5,international
147838,1970,5,politique
33312,1970,5,science/technologie
150105,1970,5,"société"
27154,1970,5,sport
74038,1970,5,"économie"
157844,1970,6,culture
14688,1970,6,inclassable
344402,1970,6,international
195855,1970,6,politique
28770,1970,6,science/technologie
140497,1970,6,"société"
27279,1970,6,sport
70396,1970,6,"économie"
157881,1970,7,culture
24939,1970,7,inclassable
357087,1970,7,international
101453,1970,7,politique
24997,1970,7,science/technologie
128984,1970,7,"société"
26980,1970,7,sport
56226,1970,7,"économie"
144757,1970,8,culture
34066,1970,8,inclassable
349292,1970,8,international
66244,1970,8,politique
26192,1970,8,science/technologie
88527,1970,8,"société"
22853,1970,8,sport
48663,1970,8,"économie"
152568,1970,9,culture
19991,1970,9,inclassable
375603,1970,9,international
141504,1970,9,politique
34240,1970,9,science/technologie
105525,1970,9,"société"
28922,1970,9,sport
82546,1970,9,"économie"
189702,1970,10,culture
17365,1970,10,inclassable
417439,1970,10,international
198609,1970,10,politique
38444,1970,10,science/technologie
152458,1970,10,"société"
22208,1970,10,sport
85237,1970,10,"économie"
180211,1970,11,culture
15672,1970,11,inclassable
366707,1970,11,international
184844,1970,11,politique
26786,1970,11,science/technologie
145815,1970,11,"société"
16243,1970,11,sport
73733,1970,11,"économie"
199926,1970,12,culture
20889,1970,12,inclassable
395780,1970,12,international
171916,1970,12,politique
34321,1970,12,science/technologie
162392,1970,12,"société"
24612,1970,12,sport
84327,1970,12,"économie"
179974,1971,1,culture
22744,1971,1,inclassable
400306,1971,1,international
118534,1971,1,politique
34971,1971,1,science/technologie
136102,1971,1,"société"
24844,1971,1,sport
72427,1971,1,"économie"
157913,1971,2,culture
18943,1971,2,inclassable
314890,1971,2,international
107934,1971,2,politique
34667,1971,2,science/technologie
149331,1971,2,"société"
18282,1971,2,sport
61301,1971,2,"économie"
190476,1971,3,culture
16614,1971,3,inclassable
397265,1971,3,international
127694,1971,3,politique
24289,1971,3,science/technologie
180976,1971,3,"société"
26245,1971,3,sport
67667,1971,3,"économie"
193265,1971,4,culture
14603,1971,4,inclassable
408732,1971,4,international
139002,1971,4,politique
41510,1971,4,science/technologie
155008,1971,4,"société"
23534,1971,4,sport
57126,1971,4,"économie"
184087,1971,5,culture
19622,1971,5,inclassable
359283,1971,5,international
139576,1971,5,politique
36752,1971,5,science/technologie
159951,1971,5,"société"
19973,1971,5,sport
62665,1971,5,"économie"
192265,1971,6,culture
19160,1971,6,inclassable
315410,1971,6,international
213483,1971,6,politique
30378,1971,6,science/technologie
161150,1971,6,"société"
29046,1971,6,sport
74239,1971,6,"économie"
154014,1971,7,culture
23175,1971,7,inclassable
296608,1971,7,international
101099,1971,7,politique
33465,1971,7,science/technologie
114069,1971,7,"société"
21698,1971,7,sport
67025,1971,7,"économie"
103559,1971,8,culture
16558,1971,8,inclassable
331528,1971,8,international
74524,1971,8,politique
24424,1971,8,science/technologie
95622,1971,8,"société"
22323,1971,8,sport
46366,1971,8,"économie"
153907,1971,9,culture
17851,1971,9,inclassable
341357,1971,9,international
128440,1971,9,politique
38264,1971,9,science/technologie
111491,1971,9,"société"
19590,1971,9,sport
62368,1971,9,"économie"
178048,1971,10,culture
16728,1971,10,inclassable
319162,1971,10,international
196462,1971,10,politique
19341,1971,10,science/technologie
122693,1971,10,"société"
15659,1971,10,sport
65005,1971,10,"économie"
153298,1971,11,culture
19888,1971,11,inclassable
305449,1971,11,international
193819,1971,11,politique
29642,1971,11,science/technologie
129257,1971,11,"société"
15805,1971,11,sport
67447,1971,11,"économie"
180921,1971,12,culture
11544,1971,12,inclassable
352968,1971,12,international
128629,1971,12,politique
24229,1971,12,science/technologie
110852,1971,12,"société"
16724,1971,12,sport
61037,1971,12,"économie"
144731,1972,1,culture
16635,1972,1,inclassable
272397,1972,1,international
97860,1972,1,politique
17991,1972,1,science/technologie
108427,1972,1,"société"
18381,1972,1,sport
66269,1972,1,"économie"
127250,1972,2,culture
14007,1972,2,inclassable
277614,1972,2,international
102840,1972,2,politique
18173,1972,2,science/technologie
111489,1972,2,"société"
22845,1972,2,sport
69871,1972,2,"économie"
165883,1972,3,culture
11721,1972,3,inclassable
290074,1972,3,international
165727,1972,3,politique
22695,1972,3,science/technologie
138501,1972,3,"société"
20591,1972,3,sport
69763,1972,3,"économie"
147890,1972,4,culture
25741,1972,4,inclassable
273881,1972,4,international
163754,1972,4,politique
22691,1972,4,science/technologie
123068,1972,4,"société"
17314,1972,4,sport
52940,1972,4,"économie"
157738,1972,5,culture
16486,1972,5,inclassable
320533,1972,5,international
146227,1972,5,politique
27458,1972,5,science/technologie
134878,1972,5,"société"
21822,1972,5,sport
70458,1972,5,"économie"
161297,1972,6,culture
17621,1972,6,inclassable
277006,1972,6,international
163213,1972,6,politique
37282,1972,6,science/technologie
134163,1972,6,"société"
19689,1972,6,sport
61511,1972,6,"économie"
147312,1972,7,culture
11924,1972,7,inclassable
284279,1972,7,international
136003,1972,7,politique
22155,1972,7,science/technologie
99495,1972,7,"société"
23175,1972,7,sport
51163,1972,7,"économie"
131839,1972,8,culture
28298,1972,8,inclassable
252555,1972,8,international
61885,1972,8,politique
14084,1972,8,science/technologie
79600,1972,8,"société"
28658,1972,8,sport
37076,1972,8,"économie"
157773,1972,9,culture
26604,1972,9,inclassable
331576,1972,9,international
152040,1972,9,politique
30054,1972,9,science/technologie
105626,1972,9,"société"
28356,1972,9,sport
70589,1972,9,"économie"
173227,1972,10,culture
22680,1972,10,inclassable
310265,1972,10,international
172266,1972,10,politique
28072,1972,10,science/technologie
142636,1972,10,"société"
19733,1972,10,sport
80837,1972,10,"économie"
175497,1972,11,culture
22050,1972,11,inclassable
314213,1972,11,international
144155,1972,11,politique
28431,1972,11,science/technologie
147849,1972,11,"société"
15592,1972,11,sport
77235,1972,11,"économie"
175454,1972,12,culture
23939,1972,12,inclassable
281098,1972,12,international
159369,1972,12,politique
33638,1972,12,science/technologie
118279,1972,12,"société"
13741,1972,12,sport
68813,1972,12,"économie"
145617,1973,1,culture
25154,1973,1,inclassable
323448,1973,1,international
186035,1973,1,politique
22947,1973,1,science/technologie
125020,1973,1,"société"
14516,1973,1,sport
65825,1973,1,"économie"
134393,1973,2,culture
22703,1973,2,inclassable
266258,1973,2,international
202884,1973,2,politique
21136,1973,2,science/technologie
147449,1973,2,"société"
15617,1973,2,sport
62348,1973,2,"économie"
155403,1973,3,culture
19378,1973,3,inclassable
310561,1973,3,international
210835,1973,3,politique
19918,1973,3,science/technologie
156567,1973,3,"société"
21735,1973,3,sport
64888,1973,3,"économie"
173416,1973,4,culture
18419,1973,4,inclassable
284458,1973,4,international
135752,1973,4,politique
20572,1973,4,science/technologie
170599,1973,4,"société"
16460,1973,4,sport
48748,1973,4,"économie"
214444,1973,5,culture
16917,1973,5,inclassable
334316,1973,5,international
159748,1973,5,politique
42880,1973,5,science/technologie
151708,1973,5,"société"
20359,1973,5,sport
71361,1973,5,"économie"
161665,1973,6,culture
14742,1973,6,inclassable
303954,1973,6,international
203354,1973,6,politique
35951,1973,6,science/technologie
146026,1973,6,"société"
21067,1973,6,sport
66114,1973,6,"économie"
164207,1973,7,culture
17035,1973,7,inclassable
300381,1973,7,international
131509,1973,7,politique
25697,1973,7,science/technologie
132592,1973,7,"société"
20798,1973,7,sport
66636,1973,7,"économie"
153981,1973,8,culture
15640,1973,8,inclassable
261475,1973,8,international
79140,1973,8,politique
19898,1973,8,science/technologie
127022,1973,8,"société"
16148,1973,8,sport
41374,1973,8,"économie"
150112,1973,9,culture
14682,1973,9,inclassable
383409,1973,9,international
123147,1973,9,politique
41196,1973,9,science/technologie
158025,1973,9,"société"
20472,1973,9,sport
73167,1973,9,"économie"
152760,1973,10,culture
21514,1973,10,inclassable
417090,1973,10,international
172739,1973,10,politique
29840,1973,10,science/technologie
143007,1973,10,"société"
16427,1973,10,sport
82225,1973,10,"économie"
185288,1973,11,culture
13071,1973,11,inclassable
360404,1973,11,international
180854,1973,11,politique
19518,1973,11,science/technologie
138577,1973,11,"société"
13239,1973,11,sport
86715,1973,11,"économie"
167883,1973,12,culture
20634,1973,12,inclassable
336769,1973,12,international
153282,1973,12,politique
28171,1973,12,science/technologie
116791,1973,12,"société"
17466,1973,12,sport
92877,1973,12,"économie"
137823,1974,1,culture
15673,1974,1,inclassable
361374,1974,1,international
137604,1974,1,politique
17326,1974,1,science/technologie
140168,1974,1,"société"
18202,1974,1,sport
115944,1974,1,"économie"
127157,1974,2,culture
12745,1974,2,inclassable
290096,1974,2,international
113139,1974,2,politique
21133,1974,2,science/technologie
117585,1974,2,"société"
12209,1974,2,sport
104447,1974,2,"économie"
150625,1974,3,culture
19044,1974,3,inclassable
319189,1974,3,international
148972,1974,3,politique
21804,1974,3,science/technologie
160913,1974,3,"société"
18206,1974,3,sport
88035,1974,3,"économie"
141512,1974,4,culture
14688,1974,4,inclassable
277191,1974,4,international
297591,1974,4,politique
18640,1974,4,science/technologie
122440,1974,4,"société"
20207,1974,4,sport
60566,1974,4,"économie"
156947,1974,5,culture
11971,1974,5,inclassable
308484,1974,5,international
334770,1974,5,politique
31690,1974,5,science/technologie
102758,1974,5,"société"
17909,1974,5,sport
51337,1974,5,"économie"
194150,1974,6,culture
18029,1974,6,inclassable
294720,1974,6,international
209319,1974,6,politique
30376,1974,6,science/technologie
124232,1974,6,"société"
24956,1974,6,sport
100559,1974,6,"économie"
145067,1974,7,culture
18397,1974,7,inclassable
296449,1974,7,international
162852,1974,7,politique
24726,1974,7,science/technologie
107896,1974,7,"société"
23237,1974,7,sport
85740,1974,7,"économie"
119498,1974,8,culture
19408,1974,8,inclassable
317493,1974,8,international
94963,1974,8,politique
15005,1974,8,science/technologie
84888,1974,8,"société"
20069,1974,8,sport
57060,1974,8,"économie"
142100,1974,9,culture
15401,1974,9,inclassable
319906,1974,9,international
146493,1974,9,politique
37437,1974,9,science/technologie
121742,1974,9,"société"
17358,1974,9,sport
71610,1974,9,"économie"
162639,1974,10,culture
15222,1974,10,inclassable
310509,1974,10,international
215779,1974,10,politique
23535,1974,10,science/technologie
115883,1974,10,"société"
17371,1974,10,sport
108381,1974,10,"économie"
160161,1974,11,culture
14018,1974,11,inclassable
315874,1974,11,international
209472,1974,11,politique
29583,1974,11,science/technologie
113324,1974,11,"société"
14231,1974,11,sport
86201,1974,11,"économie"
182841,1974,12,culture
14710,1974,12,inclassable
363001,1974,12,international
174335,1974,12,politique
21648,1974,12,science/technologie
121121,1974,12,"société"
15823,1974,12,sport
87818,1974,12,"économie"
191150,1975,1,culture
12557,1975,1,inclassable
318403,1975,1,international
195327,1975,1,politique
26058,1975,1,science/technologie
109149,1975,1,"société"
13353,1975,1,sport
93188,1975,1,"économie"
155067,1975,2,culture
15577,1975,2,inclassable
287836,1975,2,international
161502,1975,2,politique
19938,1975,2,science/technologie
137497,1975,2,"société"
14818,1975,2,sport
75287,1975,2,"économie"
181827,1975,3,culture
18415,1975,3,inclassable
334501,1975,3,international
151373,1975,3,politique
16770,1975,3,science/technologie
149837,1975,3,"société"
16427,1975,3,sport
69750,1975,3,"économie"
165672,1975,4,culture
16338,1975,4,inclassable
317896,1975,4,international
136789,1975,4,politique
23842,1975,4,science/technologie
122383,1975,4,"société"
11173,1975,4,sport
105398,1975,4,"économie"
172562,1975,5,culture
23220,1975,5,inclassable
335297,1975,5,international
164696,1975,5,politique
14960,1975,5,science/technologie
128815,1975,5,"société"
17475,1975,5,sport
73278,1975,5,"économie"
177452,1975,6,culture
15543,1975,6,inclassable
298802,1975,6,international
169914,1975,6,politique
20670,1975,6,science/technologie
129961,1975,6,"société"
14905,1975,6,sport
72118,1975,6,"économie"
164341,1975,7,culture
17840,1975,7,inclassable
303089,1975,7,international
116015,1975,7,politique
27787,1975,7,science/technologie
119335,1975,7,"société"
21240,1975,7,sport
76032,1975,7,"économie"
148402,1975,8,culture
15361,1975,8,inclassable
277034,1975,8,international
59484,1975,8,politique
12643,1975,8,science/technologie
94243,1975,8,"société"
16092,1975,8,sport
42946,1975,8,"économie"
148663,1975,9,culture
12923,1975,9,inclassable
287344,1975,9,international
114294,1975,9,politique
32573,1975,9,science/technologie
105871,1975,9,"société"
14357,1975,9,sport
99096,1975,9,"économie"
165159,1975,10,culture
19248,1975,10,inclassable
313280,1975,10,international
170133,1975,10,politique
26377,1975,10,science/technologie
142089,1975,10,"société"
13650,1975,10,sport
82097,1975,10,"économie"
155228,1975,11,culture
11004,1975,11,inclassable
338528,1975,11,international
147758,1975,11,politique
18941,1975,11,science/technologie
123301,1975,11,"société"
15485,1975,11,sport
70351,1975,11,"économie"
183149,1975,12,culture
14982,1975,12,inclassable
359209,1975,12,international
170955,1975,12,politique
19285,1975,12,science/technologie
123476,1975,12,"société"
12476,1975,12,sport
74325,1975,12,"économie"
181806,1976,1,culture
11084,1976,1,inclassable
312532,1976,1,international
150502,1976,1,politique
27986,1976,1,science/technologie
123180,1976,1,"société"
12544,1976,1,sport
74890,1976,1,"économie"
171209,1976,2,culture
10648,1976,2,inclassable
278078,1976,2,international
112554,1976,2,politique
20891,1976,2,science/technologie
114382,1976,2,"société"
16471,1976,2,sport
60557,1976,2,"économie"
179128,1976,3,culture
26929,1976,3,inclassable
326401,1976,3,international
149682,1976,3,politique
25502,1976,3,science/technologie
173441,1976,3,"société"
17385,1976,3,sport
92299,1976,3,"économie"
167136,1976,4,culture
17259,1976,4,inclassable
322625,1976,4,international
171439,1976,4,politique
16023,1976,4,science/technologie
156005,1976,4,"société"
14710,1976,4,sport
88390,1976,4,"économie"
199811,1976,5,culture
17265,1976,5,inclassable
296535,1976,5,international
190397,1976,5,politique
24785,1976,5,science/technologie
175691,1976,5,"société"
17093,1976,5,sport
85459,1976,5,"économie"
193305,1976,6,culture
9280,1976,6,inclassable
303362,1976,6,international
200108,1976,6,politique
19433,1976,6,science/technologie
154288,1976,6,"société"
22709,1976,6,sport
87456,1976,6,"économie"
161363,1976,7,culture
35738,1976,7,inclassable
290122,1976,7,international
113382,1976,7,politique
27764,1976,7,science/technologie
98451,1976,7,"société"
36450,1976,7,sport
69577,1976,7,"économie"
143947,1976,8,culture
29273,1976,8,inclassable
215977,1976,8,international
110219,1976,8,politique
24457,1976,8,science/technologie
77727,1976,8,"société"
13564,1976,8,sport
52541,1976,8,"économie"
153849,1976,9,culture
13972,1976,9,inclassable
283586,1976,9,international
133744,1976,9,politique
37230,1976,9,science/technologie
120941,1976,9,"société"
14466,1976,9,sport
96282,1976,9,"économie"
191713,1976,10,culture
14238,1976,10,inclassable
323402,1976,10,international
178027,1976,10,politique
26954,1976,10,science/technologie
135634,1976,10,"société"
16409,1976,10,sport
100992,1976,10,"économie"
216640,1976,11,culture
12201,1976,11,inclassable
307662,1976,11,international
173876,1976,11,politique
19199,1976,11,science/technologie
149230,1976,11,"société"
15085,1976,11,sport
95823,1976,11,"économie"
193921,1976,12,culture
12555,1976,12,inclassable
287262,1976,12,international
155988,1976,12,politique
16664,1976,12,science/technologie
119933,1976,12,"société"
10067,1976,12,sport
86179,1976,12,"économie"
156992,1977,1,culture
13338,1977,1,inclassable
261289,1977,1,international
179815,1977,1,politique
20253,1977,1,science/technologie
128191,1977,1,"société"
13025,1977,1,sport
73530,1977,1,"économie"
166907,1977,2,culture
12548,1977,2,inclassable
271836,1977,2,international
165715,1977,2,politique
21558,1977,2,science/technologie
132093,1977,2,"société"
15742,1977,2,sport
79258,1977,2,"économie"
173123,1977,3,culture
11534,1977,3,inclassable
330784,1977,3,international
209420,1977,3,politique
29076,1977,3,science/technologie
184650,1977,3,"société"
15667,1977,3,sport
78964,1977,3,"économie"
177111,1977,4,culture
18038,1977,4,inclassable
303293,1977,4,international
176542,1977,4,politique
25103,1977,4,science/technologie
154052,1977,4,"société"
14049,1977,4,sport
92187,1977,4,"économie"
169044,1977,5,culture
13118,1977,5,inclassable
314040,1977,5,international
201998,1977,5,politique
24623,1977,5,science/technologie
156859,1977,5,"société"
14884,1977,5,sport
84583,1977,5,"économie"
184742,1977,6,culture
15533,1977,6,inclassable
330832,1977,6,international
221708,1977,6,politique
24655,1977,6,science/technologie
