n,annee,mois,rubrique
125957,1963,2,culture
12665,1963,2,inclassable
376147,1963,2,international
195383,1963,2,politique
20108,1963,2,science/technologie
101015,1963,2,"société"
22359,1963,2,sport
64806,1963,2,"économie"
174184,1963,3,culture
16900,1963,3,inclassable
397939,1963,3,international
153236,1963,3,politique
20163,1963,3,science/technologie
178744,1963,3,"société"
28069,1963,3,sport
108357,1963,3,"économie"
156787,1963,4,culture
20013,1963,4,inclassable
376163,1963,4,international
115489,1963,4,politique
25529,1963,4,science/technologie
136436,1963,4,"société"
32256,1963,4,sport
67494,1963,4,"économie"
172288,1963,5,culture
26807,1963,5,inclassable
396824,1963,5,international
170018,1963,5,politique
32950,1963,5,science/technologie
110841,1963,5,"société"
30683,1963,5,sport
91040,1963,5,"économie"
192267,1963,6,culture
21367,1963,6,inclassable
376995,1963,6,international
180925,1963,6,politique
35689,1963,6,science/technologie
131349,1963,6,"société"
35177,1963,6,sport
89831,1963,6,"économie"
133816,1963,7,culture
22232,1963,7,inclassable
431217,1963,7,international
142178,1963,7,politique
15009,1963,7,science/technologie
126046,1963,7,"société"
39033,1963,7,sport
64184,1963,7,"économie"
148661,1963,8,culture
27564,1963,8,inclassable
452746,1963,8,international
57133,1963,8,politique
21188,1963,8,science/technologie
99066,1963,8,"société"
32379,1963,8,sport
55009,1963,8,"économie"
149050,1963,9,culture
18608,1963,9,inclassable
413763,1963,9,international
121791,1963,9,politique
28051,1963,9,science/technologie
98864,1963,9,"société"
35174,1963,9,sport
100916,1963,9,"économie"
176102,1963,10,culture
27962,1963,10,inclassable
509891,1963,10,international
143093,1963,10,politique
32952,1963,10,science/technologie
126838,1963,10,"société"
31315,1963,10,sport
97280,1963,10,"économie"
183639,1963,11,culture
25446,1963,11,inclassable
481128,1963,11,international
179050,1963,11,politique
30375,1963,11,science/technologie
112044,1963,11,"société"
20751,1963,11,sport
90028,1963,11,"économie"
172922,1963,12,culture
26342,1963,12,inclassable
479976,1963,12,international
152726,1963,12,politique
31395,1963,12,science/technologie
94466,1963,12,"société"
28526,1963,12,sport
90050,1963,12,"économie"
163134,1964,1,culture
17826,1964,1,inclassable
476365,1964,1,international
137962,1964,1,politique
23570,1964,1,science/technologie
115200,1964,1,"société"
33285,1964,1,sport
82994,1964,1,"économie"
184797,1964,2,culture
35757,1964,2,inclassable
459399,1964,2,international
120211,1964,2,politique
27826,1964,2,science/technologie
122550,1964,2,"société"
31036,1964,2,sport
83529,1964,2,"économie"
180110,1964,3,culture
29737,1964,3,inclassable
451747,1964,3,international
144158,1964,3,politique
31450,1964,3,science/technologie
121171,1964,3,"société"
30590,1964,3,sport
70301,1964,3,"économie"
160499,1964,4,culture
26325,1964,4,inclassable
498615,1964,4,international
132840,1964,4,politique
30953,1964,4,science/technologie
139681,1964,4,"société"
31890,1964,4,sport
76834,1964,4,"économie"
163423,1964,5,culture
32875,1964,5,inclassable
444385,1964,5,international
185524,1964,5,politique
36993,1964,5,science/technologie
127988,1964,5,"société"
34002,1964,5,sport
95097,1964,5,"économie"
160176,1964,6,culture
27025,1964,6,inclassable
405422,1964,6,international
173894,1964,6,politique
32811,1964,6,science/technologie
118678,1964,6,"société"
42336,1964,6,sport
128699,1964,6,"économie"
128686,1964,7,culture
16657,1964,7,inclassable
430950,1964,7,international
149564,1964,7,politique
32901,1964,7,science/technologie
163975,1964,7,"société"
40544,1964,7,sport
70307,1964,7,"économie"
134505,1964,8,culture
22875,1964,8,inclassable
414829,1964,8,international
54292,1964,8,politique
36642,1964,8,science/technologie
87129,1964,8,"société"
34148,1964,8,sport
51127,1964,8,"économie"
153881,1964,9,culture
34668,1964,9,inclassable
486874,1964,9,international
93881,1964,9,politique
39683,1964,9,science/technologie
125534,1964,9,"société"
39815,1964,9,sport
108344,1964,9,"économie"
187515,1964,10,culture
23877,1964,10,inclassable
463998,1964,10,international
168167,1964,10,politique
41024,1964,10,science/technologie
105686,1964,10,"société"
45911,1964,10,sport
102197,1964,10,"économie"
172241,1964,11,culture
23428,1964,11,inclassable
478380,1964,11,international
198674,1964,11,politique
32703,1964,11,science/technologie
102254,1964,11,"société"
24172,1964,11,sport
85430,1964,11,"économie"
195176,1964,12,culture
20047,1964,12,inclassable
449387,1964,12,international
191319,1964,12,politique
24145,1964,12,science/technologie
138141,1964,12,"société"
30213,1964,12,sport
86089,1964,12,"économie"
162625,1965,1,culture
24632,1965,1,inclassable
426959,1965,1,international
125270,1965,1,politique
21725,1965,1,science/technologie
122390,1965,1,"société"
30655,1965,1,sport
94211,1965,1,"économie"
141234,1965,2,culture
15149,1965,2,inclassable
412533,1965,2,international
113094,1965,2,politique
22011,1965,2,science/technologie
121020,1965,2,"société"
25580,1965,2,sport
92123,1965,2,"économie"
187773,1965,3,culture
24511,1965,3,inclassable
450047,1965,3,international
160147,1965,3,politique
35558,1965,3,science/technologie
132268,1965,3,"société"
21850,1965,3,sport
94733,1965,3,"économie"
197577,1965,4,culture
18619,1965,4,inclassable
420860,1965,4,international
150015,1965,4,politique
38047,1965,4,science/technologie
136978,1965,4,"société"
27267,1965,4,sport
102418,1965,4,"économie"
176650,1965,5,culture
22452,1965,5,inclassable
407568,1965,5,international
181117,1965,5,politique
33445,1965,5,science/technologie
130730,1965,5,"société"
29680,1965,5,sport
78557,1965,5,"économie"
186148,1965,6,culture
30488,1965,6,inclassable
449439,1965,6,international
192648,1965,6,politique
33933,1965,6,science/technologie
123853,1965,6,"société"
45703,1965,6,sport
104522,1965,6,"économie"
165687,1965,7,culture
29584,1965,7,inclassable
458278,1965,7,international
129606,1965,7,politique
34265,1965,7,science/technologie
120133,1965,7,"société"
45724,1965,7,sport
97004,1965,7,"économie"
140987,1965,8,culture
29912,1965,8,inclassable
433531,1965,8,international
40713,1965,8,politique
35500,1965,8,science/technologie
81361,1965,8,"société"
44963,1965,8,sport
69580,1965,8,"économie"
194793,1965,9,culture
22999,1965,9,inclassable
430683,1965,9,international
147033,1965,9,politique
34585,1965,9,science/technologie
118304,1965,9,"société"
36789,1965,9,sport
93792,1965,9,"économie"
207964,1965,10,culture
25438,1965,10,inclassable
402963,1965,10,international
219290,1965,10,politique
43901,1965,10,science/technologie
129600,1965,10,"société"
29148,1965,10,sport
95510,1965,10,"économie"
190124,1965,11,culture
22614,1965,11,inclassable
426012,1965,11,international
265037,1965,11,politique
41102,1965,11,science/technologie
115756,1965,11,"société"
27638,1965,11,sport
89761,1965,11,"économie"
197839,1965,12,culture
19267,1965,12,inclassable
381175,1965,12,international
287285,1965,12,politique
41889,1965,12,science/technologie
88727,1965,12,"société"
22448,1965,12,sport
77316,1965,12,"économie"
172806,1966,1,culture
23106,1966,1,inclassable
448102,1966,1,international
200477,1966,1,politique
29768,1966,1,science/technologie
106804,1966,1,"société"
32350,1966,1,sport
92674,1966,1,"économie"
168234,1966,2,culture
19862,1966,2,inclassable
389880,1966,2,international
176522,1966,2,politique
38203,1966,2,science/technologie
111359,1966,2,"société"
29089,1966,2,sport
106818,1966,2,"économie"
186899,1966,3,culture
22595,1966,3,inclassable
466788,1966,3,international
189751,1966,3,politique
34304,1966,3,science/technologie
137109,1966,3,"société"
36017,1966,3,sport
92742,1966,3,"économie"
222011,1966,4,culture
18638,1966,4,inclassable
346204,1966,4,international
216571,1966,4,politique
29944,1966,4,science/technologie
128867,1966,4,"société"
32867,1966,4,sport
107575,1966,4,"économie"
171545,1966,5,culture
23693,1966,5,inclassable
398279,1966,5,international
181754,1966,5,politique
34991,1966,5,science/technologie
112355,1966,5,"société"
32579,1966,5,sport
88602,1966,5,"économie"
161347,1966,6,culture
20866,1966,6,inclassable
390927,1966,6,international
189720,1966,6,politique
52164,1966,6,science/technologie
143617,1966,6,"société"
33788,1966,6,sport
123570,1966,6,"économie"
166572,1966,7,culture
21065,1966,7,inclassable
440645,1966,7,international
119872,1966,7,politique
42771,1966,7,science/technologie
101769,1966,7,"société"
45827,1966,7,sport
94116,1966,7,"économie"
154750,1966,8,culture
18604,1966,8,inclassable
463398,1966,8,international
58955,1966,8,politique
29944,1966,8,science/technologie
99830,1966,8,"société"
60737,1966,8,sport
72284,1966,8,"économie"
165155,1966,9,culture
27562,1966,9,inclassable
470844,1966,9,international
186239,1966,9,politique
47259,1966,9,science/technologie
103336,1966,9,"société"
37426,1966,9,sport
90090,1966,9,"économie"
197316,1966,10,culture
24497,1966,10,inclassable
401820,1966,10,international
238062,1966,10,politique
43912,1966,10,science/technologie
104526,1966,10,"société"
33654,1966,10,sport
101672,1966,10,"économie"
198713,1966,11,culture
28508,1966,11,inclassable
426559,1966,11,international
203507,1966,11,politique
39713,1966,11,science/technologie
121331,1966,11,"société"
29722,1966,11,sport
87021,1966,11,"économie"
241064,1966,12,culture
23213,1966,12,inclassable
437226,1966,12,international
227564,1966,12,politique
52443,1966,12,science/technologie
105723,1966,12,"société"
29458,1966,12,sport
96642,1966,12,"économie"
216031,1967,1,culture
18279,1967,1,inclassable
455998,1967,1,international
182310,1967,1,politique
32056,1967,1,science/technologie
110376,1967,1,"société"
38766,1967,1,sport
92896,1967,1,"économie"
254663,1967,2,culture
11304,1967,2,inclassable
394944,1967,2,international
229045,1967,2,politique
28280,1967,2,science/technologie
134480,1967,2,"société"
35392,1967,2,sport
88123,1967,2,"économie"
289707,1967,3,culture
25086,1967,3,inclassable
455664,1967,3,international
234161,1967,3,politique
34065,1967,3,science/technologie
165061,1967,3,"société"
44844,1967,3,sport
79830,1967,3,"économie"
248734,1967,4,culture
30257,1967,4,inclassable
399950,1967,4,international
199105,1967,4,politique
44243,1967,4,science/technologie
159138,1967,4,"société"
34203,1967,4,sport
103163,1967,4,"économie"
266990,1967,5,culture
30531,1967,5,inclassable
499545,1967,5,international
173883,1967,5,politique
31048,1967,5,science/technologie
122975,1967,5,"société"
42756,1967,5,sport
88166,1967,5,"économie"
241766,1967,6,culture
27238,1967,6,inclassable
538896,1967,6,international
186613,1967,6,politique
37561,1967,6,science/technologie
138423,1967,6,"société"
53977,1967,6,sport
99451,1967,6,"économie"
213529,1967,7,culture
19591,1967,7,inclassable
529066,1967,7,international
112303,1967,7,politique
36377,1967,7,science/technologie
130529,1967,7,"société"
60696,1967,7,sport
95240,1967,7,"économie"
218489,1967,8,culture
22092,1967,8,inclassable
491032,1967,8,international
87662,1967,8,politique
26921,1967,8,science/technologie
97826,1967,8,"société"
64638,1967,8,sport
72064,1967,8,"économie"
229464,1967,9,culture
18042,1967,9,inclassable
527407,1967,9,international
148524,1967,9,politique
43927,1967,9,science/technologie
127532,1967,9,"société"
60319,1967,9,sport
99682,1967,9,"économie"
268738,1967,10,culture
27613,1967,10,inclassable
444774,1967,10,international
188816,1967,10,politique
85730,1967,10,science/technologie
152169,1967,10,"société"
48573,1967,10,sport
108966,1967,10,"économie"
286037,1967,11,culture
30383,1967,11,inclassable
459573,1967,11,international
214034,1967,11,politique
45077,1967,11,science/technologie
146912,1967,11,"société"
38283,1967,11,sport
90164,1967,11,"économie"
296890,1967,12,culture
30131,1967,12,inclassable
488404,1967,12,international
158297,1967,12,politique
42304,1967,12,science/technologie
144936,1967,12,"société"
40676,1967,12,sport
85178,1967,12,"économie"
262306,1968,1,culture
25326,1968,1,inclassable
515332,1968,1,international
132418,1968,1,politique
50687,1968,1,science/technologie
134615,1968,1,"société"
49546,1968,1,sport
97664,1968,1,"économie"
261389,1968,2,culture
30987,1968,2,inclassable
551519,1968,2,international
136318,1968,2,politique
35528,1968,2,science/technologie
140960,1968,2,"société"
51350,1968,2,sport
107260,1968,2,"économie"
268759,1968,3,culture
24170,1968,3,inclassable
567435,1968,3,international
141435,1968,3,politique
45177,1968,3,science/technologie
132998,1968,3,"société"
40372,1968,3,sport
100634,1968,3,"économie"
266758,1968,4,culture
26587,1968,4,inclassable
549840,1968,4,international
157350,1968,4,politique
49394,1968,4,science/technologie
122281,1968,4,"société"
52336,1968,4,sport
99122,1968,4,"économie"
158618,1968,5,culture
17182,1968,5,inclassable
358248,1968,5,international
268311,1968,5,politique
25730,1968,5,science/technologie
347826,1968,5,"société"
24988,1968,5,sport
63515,1968,5,"économie"
171126,1968,6,culture
16627,1968,6,inclassable
286102,1968,6,international
352282,1968,6,politique
15790,1968,6,science/technologie
305157,1968,6,"société"
39184,1968,6,sport
111270,1968,6,"économie"
231222,1968,7,culture
23357,1968,7,inclassable
433405,1968,7,international
251426,1968,7,politique
30022,1968,7,science/technologie
186740,1968,7,"société"
62977,1968,7,sport
108730,1968,7,"économie"
223887,1968,8,culture
30023,1968,8,inclassable
607360,1968,8,international
95276,1968,8,politique
31657,1968,8,science/technologie
100151,1968,8,"société"
60067,1968,8,sport
64568,1968,8,"économie"
215961,1968,9,culture
29354,1968,9,inclassable
530006,1968,9,international
161236,1968,9,politique
64194,1968,9,science/technologie
180449,1968,9,"société"
59689,1968,9,sport
101945,1968,9,"économie"
272865,1968,10,culture
24695,1968,10,inclassable
447512,1968,10,international
256373,1968,10,politique
54405,1968,10,science/technologie
176469,1968,10,"société"
71862,1968,10,sport
121524,1968,10,"économie"
285293,1968,11,culture
17056,1968,11,inclassable
507372,1968,11,international
257642,1968,11,politique
46378,1968,11,science/technologie
188859,1968,11,"société"
33603,1968,11,sport
185981,1968,11,"économie"
301712,1968,12,culture
20488,1968,12,inclassable
467897,1968,12,international
214485,1968,12,politique
82636,1968,12,science/technologie
197237,1968,12,"société"
38890,1968,12,sport
152662,1968,12,"économie"
280325,1969,1,culture
25939,1969,1,inclassable
554698,1969,1,international
192825,1969,1,politique
49306,1969,1,science/technologie
206086,1969,1,"société"
53370,1969,1,sport
145648,1969,1,"économie"
280755,1969,2,culture
24357,1969,2,inclassable
515644,1969,2,international
216076,1969,2,politique
39199,1969,2,science/technologie
219629,1969,2,"société"
44964,1969,2,sport
94790,1969,2,"économie"
280831,1969,3,culture
22028,1969,3,inclassable
475142,1969,3,international
255808,1969,3,politique
64788,1969,3,science/technologie
214606,1969,3,"société"
50826,1969,3,sport
109156,1969,3,"économie"
286820,1969,4,culture
24544,1969,4,inclassable
487664,1969,4,international
295208,1969,4,politique
38066,1969,4,science/technologie
196561,1969,4,"société"
51718,1969,4,sport
114653,1969,4,"économie"
251246,1969,5,culture
18331,1969,5,inclassable
439607,1969,5,international
397093,1969,5,politique
60105,1969,5,science/technologie
181954,1969,5,"société"
44211,1969,5,sport
99055,1969,5,"économie"
252266,1969,6,culture
17850,1969,6,inclassable
456160,1969,6,international
307422,1969,6,politique
30917,1969,6,science/technologie
163313,1969,6,"société"
43204,1969,6,sport
110010,1969,6,"économie"
280753,1969,7,culture
40603,1969,7,inclassable
487239,1969,7,international
154840,1969,7,politique
109514,1969,7,science/technologie
174523,1969,7,"société"
51413,1969,7,sport
121248,1969,7,"économie"
229522,1969,8,culture
33571,1969,8,inclassable
495445,1969,8,international
106498,1969,8,politique
42613,1969,8,science/technologie
145242,1969,8,"société"
57140,1969,8,sport
139019,1969,8,"économie"
251201,1969,9,culture
21694,1969,9,inclassable
541803,1969,9,international
172650,1969,9,politique
43567,1969,9,science/technologie
216038,1969,9,"société"
50902,1969,9,sport
144846,1969,9,"économie"
277830,1969,10,culture
32033,1969,10,inclassable
542267,1969,10,international
219563,1969,10,politique
52620,1969,10,science/technologie
242576,1969,10,"société"
43596,1969,10,sport
148946,1969,10,"économie"
274342,1969,11,culture
29442,1969,11,inclassable
516987,1969,11,international
233292,1969,11,politique
54600,1969,11,science/technologie
270456,1969,11,"société"
35554,1969,11,sport
134991,1969,11,"économie"
310473,1969,12,culture
27424,1969,12,inclassable
523102,1969,12,international
217766,1969,12,politique
36749,1969,12,science/technologie
211873,1969,12,"société"
39245,1969,12,sport
136391,1969,12,"économie"
291919,1970,1,culture
33440,1970,1,inclassable
558135,1970,1,international
211069,1970,1,politique
43648,1970,1,science/technologie
232036,1970,1,"société"
39822,1970,1,sport
121884,1970,1,"économie"
247501,1970,2,culture
22101,1970,2,inclassable
499671,1970,2,international
203880,1970,2,politique
28933,1970,2,science/technologie
237776,1970,2,"société"
42258,1970,2,sport
115751,1970,2,"économie"
253593,1970,3,culture
19696,1970,3,inclassable
474293,1970,3,international
182990,1970,3,politique
44491,1970,3,science/technologie
249751,1970,3,"société"
32919,1970,3,sport
119951,1970,3,"économie"
259869,1970,4,culture
27733,1970,4,inclassable
500602,1970,4,international
248031,1970,4,politique
62636,1970,4,science/technologie
246567,1970,4,"société"
36630,1970,4,sport
100048,1970,4,"économie"
274925,1970,5,culture
35459,1970,5,inclassable
544717,1970,5,international
227571,1970,5,politique
49564,1970,5,science/technologie
239966,1970,5,"société"
45863,1970,5,sport
113821,1970,5,"économie"
265673,1970,6,culture
24340,1970,6,inclassable
526880,1970,6,international
303567,1970,6,politique
43592,1970,6,science/technologie
225651,1970,6,"société"
46681,1970,6,sport
108136,1970,6,"économie"
268293,1970,7,culture
41640,1970,7,inclassable
538718,1970,7,international
156433,1970,7,politique
38016,1970,7,science/technologie
206397,1970,7,"société"
44918,1970,7,sport
87040,1970,7,"économie"
248069,1970,8,culture
60081,1970,8,inclassable
530832,1970,8,international
102727,1970,8,politique
40337,1970,8,science/technologie
141928,1970,8,"société"
39867,1970,8,sport
75489,1970,8,"économie"
259549,1970,9,culture
34862,1970,9,inclassable
570054,1970,9,international
223828,1970,9,politique
52995,1970,9,science/technologie
170966,1970,9,"société"
48289,1970,9,sport
128552,1970,9,"économie"
326292,1970,10,culture
28671,1970,10,inclassable
638083,1970,10,international
308480,1970,10,politique
58784,1970,10,science/technologie
243263,1970,10,"société"
37717,1970,10,sport
131652,1970,10,"économie"
304797,1970,11,culture
25409,1970,11,inclassable
559013,1970,11,international
290330,1970,11,politique
40329,1970,11,science/technologie
232916,1970,11,"société"
27771,1970,11,sport
113189,1970,11,"économie"
343432,1970,12,culture
33629,1970,12,inclassable
606140,1970,12,international
267357,1970,12,politique
51801,1970,12,science/technologie
260850,1970,12,"société"
41364,1970,12,sport
130895,1970,12,"économie"
306283,1971,1,culture
37676,1971,1,inclassable
613566,1971,1,international
186600,1971,1,politique
53920,1971,1,science/technologie
218370,1971,1,"société"
41758,1971,1,sport
112336,1971,1,"économie"
268807,1971,2,culture
31516,1971,2,inclassable
482430,1971,2,international
172749,1971,2,politique
53384,1971,2,science/technologie
239570,1971,2,"société"
30575,1971,2,sport
94600,1971,2,"économie"
323017,1971,3,culture
27539,1971,3,inclassable
606371,1971,3,international
207549,1971,3,politique
37287,1971,3,science/technologie
295766,1971,3,"société"
43812,1971,3,sport
104552,1971,3,"économie"
323163,1971,4,culture
23601,1971,4,inclassable
621067,1971,4,international
216478,1971,4,politique
63676,1971,4,science/technologie
246963,1971,4,"société"
38335,1971,4,sport
87215,1971,4,"économie"
307530,1971,5,culture
31852,1971,5,inclassable
543380,1971,5,international
213235,1971,5,politique
56812,1971,5,science/technologie
253017,1971,5,"société"
33238,1971,5,sport
96850,1971,5,"économie"
325526,1971,6,culture
32139,1971,6,inclassable
482118,1971,6,international
326709,1971,6,politique
47194,1971,6,science/technologie
254271,1971,6,"société"
48338,1971,6,sport
115869,1971,6,"économie"
261903,1971,7,culture
40739,1971,7,inclassable
451000,1971,7,international
154996,1971,7,politique
51399,1971,7,science/technologie
187775,1971,7,"société"
37002,1971,7,sport
104148,1971,7,"économie"
175515,1971,8,culture
26410,1971,8,inclassable
509573,1971,8,international
115158,1971,8,politique
36808,1971,8,science/technologie
155255,1971,8,"société"
37231,1971,8,sport
69808,1971,8,"économie"
262781,1971,9,culture
29116,1971,9,inclassable
523980,1971,9,international
201213,1971,9,politique
59582,1971,9,science/technologie
179860,1971,9,"société"
32272,1971,9,sport
97522,1971,9,"économie"
302677,1971,10,culture
27016,1971,10,inclassable
488918,1971,10,international
305334,1971,10,politique
28905,1971,10,science/technologie
195303,1971,10,"société"
26226,1971,10,sport
100489,1971,10,"économie"
259319,1971,11,culture
31574,1971,11,inclassable
467250,1971,11,international
300590,1971,11,politique
45274,1971,11,science/technologie
206143,1971,11,"société"
25489,1971,11,sport
104227,1971,11,"économie"
313565,1971,12,culture
19528,1971,12,inclassable
535330,1971,12,international
200005,1971,12,politique
36803,1971,12,science/technologie
177303,1971,12,"société"
27514,1971,12,sport
93748,1971,12,"économie"
245995,1972,1,culture
27738,1972,1,inclassable
413768,1972,1,international
149581,1972,1,politique
27278,1972,1,science/technologie
172738,1972,1,"société"
30749,1972,1,sport
102915,1972,1,"économie"
218884,1972,2,culture
22583,1972,2,inclassable
421445,1972,2,international
160373,1972,2,politique
28175,1972,2,science/technologie
177947,1972,2,"société"
38686,1972,2,sport
108559,1972,2,"économie"
284569,1972,3,culture
19147,1972,3,inclassable
444252,1972,3,international
259035,1972,3,politique
35008,1972,3,science/technologie
223986,1972,3,"société"
34241,1972,3,sport
108120,1972,3,"économie"
258009,1972,4,culture
42685,1972,4,inclassable
422200,1972,4,international
261060,1972,4,politique
34576,1972,4,science/technologie
199740,1972,4,"société"
29536,1972,4,sport
82712,1972,4,"économie"
273922,1972,5,culture
27760,1972,5,inclassable
490346,1972,5,international
227459,1972,5,politique
42264,1972,5,science/technologie
216936,1972,5,"société"
36460,1972,5,sport
109046,1972,5,"économie"
279115,1972,6,culture
28390,1972,6,inclassable
427992,1972,6,international
252011,1972,6,politique
57962,1972,6,science/technologie
214792,1972,6,"société"
32293,1972,6,sport
95531,1972,6,"économie"
256836,1972,7,culture
19559,1972,7,inclassable
435835,1972,7,international
213248,1972,7,politique
35039,1972,7,science/technologie
163354,1972,7,"société"
38385,1972,7,sport
79075,1972,7,"économie"
229345,1972,8,culture
45928,1972,8,inclassable
389604,1972,8,international
97542,1972,8,politique
22178,1972,8,science/technologie
128356,1972,8,"société"
46398,1972,8,sport
57910,1972,8,"économie"
275293,1972,9,culture
43354,1972,9,inclassable
504191,1972,9,international
237726,1972,9,politique
46333,1972,9,science/technologie
171111,1972,9,"société"
47192,1972,9,sport
108726,1972,9,"économie"
302965,1972,10,culture
38066,1972,10,inclassable
475807,1972,10,international
273437,1972,10,politique
44024,1972,10,science/technologie
228737,1972,10,"société"
32536,1972,10,sport
126650,1972,10,"économie"
303194,1972,11,culture
35592,1972,11,inclassable
481679,1972,11,international
229205,1972,11,politique
44359,1972,11,science/technologie
237361,1972,11,"société"
25249,1972,11,sport
122277,1972,11,"économie"
307647,1972,12,culture
39508,1972,12,inclassable
429813,1972,12,international
255297,1972,12,politique
52165,1972,12,science/technologie
191331,1972,12,"société"
22015,1972,12,sport
107628,1972,12,"économie"
258727,1973,1,culture
42687,1973,1,inclassable
498574,1973,1,international
299217,1973,1,politique
36228,1973,1,science/technologie
203554,1973,1,"société"
23863,1973,1,sport
104430,1973,1,"économie"
232420,1973,2,culture
36904,1973,2,inclassable
407223,1973,2,international
326607,1973,2,politique
32923,1973,2,science/technologie
242061,1973,2,"société"
24704,1973,2,sport
98689,1973,2,"économie"
273341,1973,3,culture
31512,1973,3,inclassable
475686,1973,3,international
337983,1973,3,politique
30757,1973,3,science/technologie
256866,1973,3,"société"
35592,1973,3,sport
103012,1973,3,"économie"
301883,1973,4,culture
30424,1973,4,inclassable
440630,1973,4,international
212238,1973,4,politique
31688,1973,4,science/technologie
275397,1973,4,"société"
26850,1973,4,sport
76710,1973,4,"économie"
371570,1973,5,culture
28054,1973,5,inclassable
516019,1973,5,international
251657,1973,5,politique
66325,1973,5,science/technologie
246077,1973,5,"société"
33935,1973,5,sport
111950,1973,5,"économie"
283519,1973,6,culture
24376,1973,6,inclassable
465983,1973,6,international
316628,1973,6,politique
55513,1973,6,science/technologie
235529,1973,6,"société"
35344,1973,6,sport
103884,1973,6,"économie"
282629,1973,7,culture
27751,1973,7,inclassable
465697,1973,7,international
206146,1973,7,politique
40096,1973,7,science/technologie
217064,1973,7,"société"
34439,1973,7,sport
101789,1973,7,"économie"
265425,1973,8,culture
25217,1973,8,inclassable
404730,1973,8,international
122754,1973,8,politique
30979,1973,8,science/technologie
203727,1973,8,"société"
25933,1973,8,sport
65363,1973,8,"économie"
262171,1973,9,culture
24353,1973,9,inclassable
594762,1973,9,international
195521,1973,9,politique
63198,1973,9,science/technologie
256307,1973,9,"société"
33509,1973,9,sport
116139,1973,9,"économie"
267267,1973,10,culture
35971,1973,10,inclassable
639089,1973,10,international
271963,1973,10,politique
45789,1973,10,science/technologie
232217,1973,10,"société"
27148,1973,10,sport
127520,1973,10,"économie"
318351,1973,11,culture
21858,1973,11,inclassable
553995,1973,11,international
284122,1973,11,politique
30468,1973,11,science/technologie
226090,1973,11,"société"
22104,1973,11,sport
134421,1973,11,"économie"
294613,1973,12,culture
33847,1973,12,inclassable
516039,1973,12,international
244525,1973,12,politique
43888,1973,12,science/technologie
189048,1973,12,"société"
28303,1973,12,sport
146652,1973,12,"économie"
240742,1974,1,culture
25775,1974,1,inclassable
555350,1974,1,international
216470,1974,1,politique
26865,1974,1,science/technologie
227259,1974,1,"société"
30351,1974,1,sport
181916,1974,1,"économie"
223155,1974,2,culture
21404,1974,2,inclassable
447670,1974,2,international
179858,1974,2,politique
32148,1974,2,science/technologie
192236,1974,2,"société"
20649,1974,2,sport
163411,1974,2,"économie"
260395,1974,3,culture
31627,1974,3,inclassable
496302,1974,3,international
234877,1974,3,politique
32739,1974,3,science/technologie
260960,1974,3,"société"
29436,1974,3,sport
137840,1974,3,"économie"
246522,1974,4,culture
24171,1974,4,inclassable
429947,1974,4,international
473908,1974,4,politique
28751,1974,4,science/technologie
202930,1974,4,"société"
33202,1974,4,sport
95258,1974,4,"économie"
274026,1974,5,culture
20340,1974,5,inclassable
480893,1974,5,international
528322,1974,5,politique
49070,1974,5,science/technologie
170349,1974,5,"société"
28964,1974,5,sport
79842,1974,5,"économie"
337408,1974,6,culture
29765,1974,6,inclassable
451480,1974,6,international
330136,1974,6,politique
46977,1974,6,science/technologie
201700,1974,6,"société"
42306,1974,6,sport
156015,1974,6,"économie"
252475,1974,7,culture
32170,1974,7,inclassable
461313,1974,7,international
256618,1974,7,politique
38326,1974,7,science/technologie
177923,1974,7,"société"
38634,1974,7,sport
134009,1974,7,"économie"
209386,1974,8,culture
32204,1974,8,inclassable
494533,1974,8,international
149811,1974,8,politique
23775,1974,8,science/technologie
141895,1974,8,"société"
32837,1974,8,sport
90162,1974,8,"économie"
250070,1974,9,culture
26578,1974,9,inclassable
497682,1974,9,international
231644,1974,9,politique
57708,1974,9,science/technologie
200681,1974,9,"société"
28557,1974,9,sport
111798,1974,9,"économie"
280772,1974,10,culture
26065,1974,10,inclassable
482780,1974,10,international
337892,1974,10,politique
37625,1974,10,science/technologie
188526,1974,10,"société"
27852,1974,10,sport
168989,1974,10,"économie"
278315,1974,11,culture
22896,1974,11,inclassable
494982,1974,11,international
330927,1974,11,politique
45524,1974,11,science/technologie
183122,1974,11,"société"
22834,1974,11,sport
135263,1974,11,"économie"
322729,1974,12,culture
25940,1974,12,inclassable
565692,1974,12,international
273280,1974,12,politique
33606,1974,12,science/technologie
198441,1974,12,"société"
25663,1974,12,sport
138604,1974,12,"économie"
328257,1975,1,culture
20763,1975,1,inclassable
497547,1975,1,international
305382,1975,1,politique
39226,1975,1,science/technologie
178354,1975,1,"société"
21736,1975,1,sport
147582,1975,1,"économie"
271368,1975,2,culture
27312,1975,2,inclassable
450380,1975,2,international
254986,1975,2,politique
31228,1975,2,science/technologie
227984,1975,2,"société"
23399,1975,2,sport
118840,1975,2,"économie"
315634,1975,3,culture
30378,1975,3,inclassable
524765,1975,3,international
239519,1975,3,politique
26543,1975,3,science/technologie
246616,1975,3,"société"
26407,1975,3,sport
110390,1975,3,"économie"
290222,1975,4,culture
26752,1975,4,inclassable
498577,1975,4,international
215987,1975,4,politique
36895,1975,4,science/technologie
200533,1975,4,"société"
17902,1975,4,sport
166022,1975,4,"économie"
301491,1975,5,culture
