n,annee,mois,rubrique
147024,1964,10,politique
36173,1964,10,science/technologie
91998,1964,10,"société"
38635,1964,10,sport
89031,1964,10,"économie"
147193,1964,11,culture
20366,1964,11,inclassable
420113,1964,11,international
173545,1964,11,politique
28803,1964,11,science/technologie
88857,1964,11,"société"
19946,1964,11,sport
74621,1964,11,"économie"
165556,1964,12,culture
16993,1964,12,inclassable
395620,1964,12,international
167698,1964,12,politique
21308,1964,12,science/technologie
119436,1964,12,"société"
25187,1964,12,sport
74718,1964,12,"économie"
138658,1965,1,culture
21418,1965,1,inclassable
375255,1965,1,international
109036,1965,1,politique
19179,1965,1,science/technologie
106015,1965,1,"société"
25717,1965,1,sport
82199,1965,1,"économie"
120573,1965,2,culture
13293,1965,2,inclassable
363855,1965,2,international
97572,1965,2,politique
19405,1965,2,science/technologie
104853,1965,2,"société"
21584,1965,2,sport
80421,1965,2,"économie"
159641,1965,3,culture
21236,1965,3,inclassable
395789,1965,3,international
136598,1965,3,politique
31287,1965,3,science/technologie
112925,1965,3,"société"
18207,1965,3,sport
82458,1965,3,"économie"
168345,1965,4,culture
16280,1965,4,inclassable
370155,1965,4,international
131707,1965,4,politique
33264,1965,4,science/technologie
119326,1965,4,"société"
22315,1965,4,sport
89218,1965,4,"économie"
150594,1965,5,culture
19290,1965,5,inclassable
358512,1965,5,international
158429,1965,5,politique
29300,1965,5,science/technologie
113500,1965,5,"société"
24791,1965,5,sport
68426,1965,5,"économie"
158511,1965,6,culture
26173,1965,6,inclassable
394650,1965,6,international
167150,1965,6,politique
29884,1965,6,science/technologie
107635,1965,6,"société"
37558,1965,6,sport
91394,1965,6,"économie"
140796,1965,7,culture
25669,1965,7,inclassable
402411,1965,7,international
113627,1965,7,politique
30406,1965,7,science/technologie
104105,1965,7,"société"
38194,1965,7,sport
85162,1965,7,"économie"
119942,1965,8,culture
25854,1965,8,inclassable
380050,1965,8,international
35359,1965,8,politique
31382,1965,8,science/technologie
69679,1965,8,"société"
36862,1965,8,sport
60383,1965,8,"économie"
166453,1965,9,culture
19933,1965,9,inclassable
378354,1965,9,international
128098,1965,9,politique
30421,1965,9,science/technologie
102464,1965,9,"société"
30699,1965,9,sport
81477,1965,9,"économie"
177542,1965,10,culture
21996,1965,10,inclassable
353888,1965,10,international
190783,1965,10,politique
38756,1965,10,science/technologie
112574,1965,10,"société"
24094,1965,10,sport
82827,1965,10,"économie"
162426,1965,11,culture
19597,1965,11,inclassable
374282,1965,11,international
230428,1965,11,politique
36031,1965,11,science/technologie
100099,1965,11,"société"
23143,1965,11,sport
77808,1965,11,"économie"
168139,1965,12,culture
16745,1965,12,inclassable
334165,1965,12,international
249331,1965,12,politique
37115,1965,12,science/technologie
76832,1965,12,"société"
18521,1965,12,sport
66749,1965,12,"économie"
147751,1966,1,culture
19903,1966,1,inclassable
392846,1966,1,international
174698,1966,1,politique
26271,1966,1,science/technologie
92455,1966,1,"société"
27229,1966,1,sport
80636,1966,1,"économie"
142949,1966,2,culture
17142,1966,2,inclassable
342029,1966,2,international
153951,1966,2,politique
33597,1966,2,science/technologie
97001,1966,2,"société"
24317,1966,2,sport
93134,1966,2,"économie"
159225,1966,3,culture
19427,1966,3,inclassable
409164,1966,3,international
166326,1966,3,politique
30297,1966,3,science/technologie
119386,1966,3,"société"
30062,1966,3,sport
80990,1966,3,"économie"
189666,1966,4,culture
16110,1966,4,inclassable
303953,1966,4,international
189472,1966,4,politique
26568,1966,4,science/technologie
111814,1966,4,"société"
27499,1966,4,sport
93758,1966,4,"économie"
145831,1966,5,culture
20223,1966,5,inclassable
349572,1966,5,international
158954,1966,5,politique
30786,1966,5,science/technologie
97489,1966,5,"société"
26889,1966,5,sport
77087,1966,5,"économie"
137182,1966,6,culture
17940,1966,6,inclassable
343182,1966,6,international
165337,1966,6,politique
46025,1966,6,science/technologie
124031,1966,6,"société"
27918,1966,6,sport
108351,1966,6,"économie"
141757,1966,7,culture
18282,1966,7,inclassable
387439,1966,7,international
104457,1966,7,politique
37871,1966,7,science/technologie
87570,1966,7,"société"
38263,1966,7,sport
82566,1966,7,"économie"
131679,1966,8,culture
16010,1966,8,inclassable
405652,1966,8,international
51792,1966,8,politique
26498,1966,8,science/technologie
85873,1966,8,"société"
50304,1966,8,sport
62738,1966,8,"économie"
140392,1966,9,culture
23823,1966,9,inclassable
413854,1966,9,international
161923,1966,9,politique
41734,1966,9,science/technologie
88787,1966,9,"société"
31077,1966,9,sport
77911,1966,9,"économie"
167992,1966,10,culture
21013,1966,10,inclassable
353062,1966,10,international
207700,1966,10,politique
38771,1966,10,science/technologie
90356,1966,10,"société"
28087,1966,10,sport
88635,1966,10,"économie"
169766,1966,11,culture
24522,1966,11,inclassable
374178,1966,11,international
177285,1966,11,politique
35366,1966,11,science/technologie
104948,1966,11,"société"
25049,1966,11,sport
76307,1966,11,"économie"
203604,1966,12,culture
19894,1966,12,inclassable
384387,1966,12,international
195318,1966,12,politique
46287,1966,12,science/technologie
91200,1966,12,"société"
24949,1966,12,sport
84200,1966,12,"économie"
183875,1967,1,culture
15622,1967,1,inclassable
399748,1967,1,international
157127,1967,1,politique
28336,1967,1,science/technologie
95042,1967,1,"société"
32142,1967,1,sport
80886,1967,1,"économie"
215968,1967,2,culture
9725,1967,2,inclassable
347305,1967,2,international
195794,1967,2,politique
25064,1967,2,science/technologie
116468,1967,2,"société"
29914,1967,2,sport
76943,1967,2,"économie"
245085,1967,3,culture
21686,1967,3,inclassable
398996,1967,3,international
201191,1967,3,politique
30018,1967,3,science/technologie
143175,1967,3,"société"
37395,1967,3,sport
69319,1967,3,"économie"
210499,1967,4,culture
26175,1967,4,inclassable
350251,1967,4,international
172888,1967,4,politique
39178,1967,4,science/technologie
137390,1967,4,"société"
28828,1967,4,sport
90169,1967,4,"économie"
226235,1967,5,culture
26277,1967,5,inclassable
439077,1967,5,international
151617,1967,5,politique
27418,1967,5,science/technologie
106380,1967,5,"société"
36041,1967,5,sport
77354,1967,5,"économie"
205256,1967,6,culture
23679,1967,6,inclassable
474293,1967,6,international
161996,1967,6,politique
32978,1967,6,science/technologie
119673,1967,6,"société"
44848,1967,6,sport
86951,1967,6,"économie"
181412,1967,7,culture
16848,1967,7,inclassable
463743,1967,7,international
98093,1967,7,politique
31692,1967,7,science/technologie
112749,1967,7,"société"
50506,1967,7,sport
83190,1967,7,"économie"
186005,1967,8,culture
18874,1967,8,inclassable
430126,1967,8,international
76585,1967,8,politique
23730,1967,8,science/technologie
84420,1967,8,"société"
53966,1967,8,sport
62729,1967,8,"économie"
194755,1967,9,culture
15544,1967,9,inclassable
463212,1967,9,international
128689,1967,9,politique
38614,1967,9,science/technologie
110012,1967,9,"société"
50515,1967,9,sport
87209,1967,9,"économie"
229087,1967,10,culture
23743,1967,10,inclassable
390414,1967,10,international
164237,1967,10,politique
75352,1967,10,science/technologie
132357,1967,10,"société"
41056,1967,10,sport
94789,1967,10,"économie"
243091,1967,11,culture
26369,1967,11,inclassable
402814,1967,11,international
186119,1967,11,politique
39734,1967,11,science/technologie
127801,1967,11,"société"
32527,1967,11,sport
78421,1967,11,"économie"
251372,1967,12,culture
25777,1967,12,inclassable
426918,1967,12,international
137597,1967,12,politique
37044,1967,12,science/technologie
125973,1967,12,"société"
34588,1967,12,sport
73976,1967,12,"économie"
222567,1968,1,culture
21768,1968,1,inclassable
451841,1968,1,international
115043,1968,1,politique
44580,1968,1,science/technologie
116957,1968,1,"société"
41957,1968,1,sport
85005,1968,1,"économie"
222419,1968,2,culture
26777,1968,2,inclassable
483505,1968,2,international
118649,1968,2,politique
31220,1968,2,science/technologie
122518,1968,2,"société"
43742,1968,2,sport
93564,1968,2,"économie"
228197,1968,3,culture
20650,1968,3,inclassable
498075,1968,3,international
123057,1968,3,politique
39564,1968,3,science/technologie
115463,1968,3,"société"
33868,1968,3,sport
87214,1968,3,"économie"
226459,1968,4,culture
22897,1968,4,inclassable
482438,1968,4,international
137318,1968,4,politique
43380,1968,4,science/technologie
105737,1968,4,"société"
44191,1968,4,sport
86449,1968,4,"économie"
134059,1968,5,culture
14859,1968,5,inclassable
313957,1968,5,international
234031,1968,5,politique
22717,1968,5,science/technologie
302200,1968,5,"société"
20961,1968,5,sport
55494,1968,5,"économie"
144078,1968,6,culture
14171,1968,6,inclassable
251208,1968,6,international
302396,1968,6,politique
13714,1968,6,science/technologie
264051,1968,6,"société"
32696,1968,6,sport
97453,1968,6,"économie"
196504,1968,7,culture
20293,1968,7,inclassable
380455,1968,7,international
218410,1968,7,politique
26536,1968,7,science/technologie
162187,1968,7,"société"
52665,1968,7,sport
95480,1968,7,"économie"
189758,1968,8,culture
25655,1968,8,inclassable
531945,1968,8,international
83355,1968,8,politique
27726,1968,8,science/technologie
86763,1968,8,"société"
49757,1968,8,sport
56261,1968,8,"économie"
182610,1968,9,culture
24682,1968,9,inclassable
464174,1968,9,international
140612,1968,9,politique
56767,1968,9,science/technologie
156462,1968,9,"société"
49857,1968,9,sport
88619,1968,9,"économie"
231101,1968,10,culture
21143,1968,10,inclassable
390991,1968,10,international
223871,1968,10,politique
47865,1968,10,science/technologie
152897,1968,10,"société"
59545,1968,10,sport
106013,1968,10,"économie"
241645,1968,11,culture
14603,1968,11,inclassable
443404,1968,11,international
224828,1968,11,politique
40739,1968,11,science/technologie
163911,1968,11,"société"
27792,1968,11,sport
162128,1968,11,"économie"
255120,1968,12,culture
17658,1968,12,inclassable
408443,1968,12,international
186653,1968,12,politique
72640,1968,12,science/technologie
170664,1968,12,"société"
32759,1968,12,sport
132467,1968,12,"économie"
237560,1969,1,culture
22307,1969,1,inclassable
484926,1969,1,international
168549,1969,1,politique
42949,1969,1,science/technologie
178025,1969,1,"société"
44583,1969,1,sport
126700,1969,1,"économie"
236785,1969,2,culture
21009,1969,2,inclassable
451490,1969,2,international
188522,1969,2,politique
34253,1969,2,science/technologie
188249,1969,2,"société"
37660,1969,2,sport
81845,1969,2,"économie"
237547,1969,3,culture
19031,1969,3,inclassable
415170,1969,3,international
222899,1969,3,politique
56518,1969,3,science/technologie
184810,1969,3,"société"
42773,1969,3,sport
95028,1969,3,"économie"
242653,1969,4,culture
21152,1969,4,inclassable
426890,1969,4,international
254097,1969,4,politique
33371,1969,4,science/technologie
169831,1969,4,"société"
43693,1969,4,sport
99782,1969,4,"économie"
212100,1969,5,culture
15713,1969,5,inclassable
383692,1969,5,international
344977,1969,5,politique
52818,1969,5,science/technologie
157651,1969,5,"société"
36746,1969,5,sport
86101,1969,5,"économie"
214832,1969,6,culture
15403,1969,6,inclassable
399674,1969,6,international
266669,1969,6,politique
27099,1969,6,science/technologie
141522,1969,6,"société"
36339,1969,6,sport
96078,1969,6,"économie"
238131,1969,7,culture
35021,1969,7,inclassable
425773,1969,7,international
134599,1969,7,politique
95890,1969,7,science/technologie
149785,1969,7,"société"
42796,1969,7,sport
106014,1969,7,"économie"
193561,1969,8,culture
28724,1969,8,inclassable
432849,1969,8,international
92405,1969,8,politique
37370,1969,8,science/technologie
124859,1969,8,"société"
46734,1969,8,sport
120881,1969,8,"économie"
212025,1969,9,culture
18359,1969,9,inclassable
472655,1969,9,international
150381,1969,9,politique
38085,1969,9,science/technologie
186183,1969,9,"société"
42218,1969,9,sport
126366,1969,9,"économie"
234955,1969,10,culture
27448,1969,10,inclassable
474018,1969,10,international
190688,1969,10,politique
45943,1969,10,science/technologie
209215,1969,10,"société"
36506,1969,10,sport
129619,1969,10,"économie"
231946,1969,11,culture
25180,1969,11,inclassable
451463,1969,11,international
203020,1969,11,politique
47988,1969,11,science/technologie
234073,1969,11,"société"
29894,1969,11,sport
117601,1969,11,"économie"
262643,1969,12,culture
23428,1969,12,inclassable
458035,1969,12,international
189550,1969,12,politique
32013,1969,12,science/technologie
182057,1969,12,"société"
32807,1969,12,sport
118613,1969,12,"économie"
246532,1970,1,culture
28836,1970,1,inclassable
487876,1970,1,international
183080,1970,1,politique
38338,1970,1,science/technologie
199234,1970,1,"société"
33309,1970,1,sport
105064,1970,1,"économie"
209287,1970,2,culture
19061,1970,2,inclassable
436946,1970,2,international
176423,1970,2,politique
25084,1970,2,science/technologie
205600,1970,2,"société"
35463,1970,2,sport
100585,1970,2,"économie"
214511,1970,3,culture
16925,1970,3,inclassable
414776,1970,3,international
158221,1970,3,politique
38743,1970,3,science/technologie
214830,1970,3,"société"
27650,1970,3,sport
104312,1970,3,"économie"
219676,1970,4,culture
23756,1970,4,inclassable
436639,1970,4,international
215941,1970,4,politique
54755,1970,4,science/technologie
212067,1970,4,"société"
30735,1970,4,sport
86870,1970,4,"économie"
232553,1970,5,culture
30251,1970,5,inclassable
477158,1970,5,international
198254,1970,5,politique
43590,1970,5,science/technologie
206309,1970,5,"société"
38713,1970,5,sport
98967,1970,5,"économie"
224715,1970,6,culture
20709,1970,6,inclassable
459194,1970,6,international
263579,1970,6,politique
38097,1970,6,science/technologie
193643,1970,6,"société"
39305,1970,6,sport
93923,1970,6,"économie"
226533,1970,7,culture
35375,1970,7,inclassable
471654,1970,7,international
136206,1970,7,politique
33115,1970,7,science/technologie
177181,1970,7,"société"
38113,1970,7,sport
75350,1970,7,"économie"
208905,1970,8,culture
50139,1970,8,inclassable
463272,1970,8,international
89372,1970,8,politique
35113,1970,8,science/technologie
121950,1970,8,"société"
33135,1970,8,sport
65415,1970,8,"économie"
218940,1970,9,culture
29216,1970,9,inclassable
498002,1970,9,international
193532,1970,9,politique
45985,1970,9,science/technologie
146347,1970,9,"société"
40845,1970,9,sport
111084,1970,9,"économie"
274268,1970,10,culture
24375,1970,10,inclassable
556390,1970,10,international
268031,1970,10,politique
51236,1970,10,science/technologie
209419,1970,10,"société"
31781,1970,10,sport
114197,1970,10,"économie"
257732,1970,11,culture
21702,1970,11,inclassable
487678,1970,11,international
251347,1970,11,politique
35280,1970,11,science/technologie
200206,1970,11,"société"
23283,1970,11,sport
98423,1970,11,"économie"
288792,1970,12,culture
28857,1970,12,inclassable
528197,1970,12,international
231882,1970,12,politique
45331,1970,12,science/technologie
224034,1970,12,"société"
35020,1970,12,sport
113318,1970,12,"économie"
258207,1971,1,culture
32096,1971,1,inclassable
534241,1971,1,international
161497,1971,1,politique
46917,1971,1,science/technologie
187204,1971,1,"société"
35236,1971,1,sport
97256,1971,1,"économie"
226767,1971,2,culture
26742,1971,2,inclassable
419786,1971,2,international
148584,1971,2,politique
46401,1971,2,science/technologie
205829,1971,2,"société"
25876,1971,2,sport
82185,1971,2,"économie"
272724,1971,3,culture
23395,1971,3,inclassable
528837,1971,3,international
177163,1971,3,politique
32481,1971,3,science/technologie
252215,1971,3,"société"
37126,1971,3,sport
90735,1971,3,"économie"
274033,1971,4,culture
20285,1971,4,inclassable
542518,1971,4,international
188077,1971,4,politique
55388,1971,4,science/technologie
212614,1971,4,"société"
32766,1971,4,sport
75991,1971,4,"économie"
260971,1971,5,culture
27313,1971,5,inclassable
475316,1971,5,international
186187,1971,5,politique
49377,1971,5,science/technologie
218313,1971,5,"société"
28185,1971,5,sport
84069,1971,5,"économie"
275010,1971,6,culture
27149,1971,6,inclassable
420157,1971,6,international
284784,1971,6,politique
40916,1971,6,science/technologie
219524,1971,6,"société"
40994,1971,6,sport
100154,1971,6,"économie"
220970,1971,7,culture
33664,1971,7,inclassable
394001,1971,7,international
135242,1971,7,politique
44786,1971,7,science/technologie
159544,1971,7,"société"
31046,1971,7,sport
90123,1971,7,"économie"
148163,1971,8,culture
22705,1971,8,inclassable
443417,1971,8,international
100339,1971,8,politique
32244,1971,8,science/technologie
132855,1971,8,"société"
31466,1971,8,sport
61081,1971,8,"économie"
221408,1971,9,culture
24887,1971,9,inclassable
456349,1971,9,international
174342,1971,9,politique
51620,1971,9,science/technologie
154140,1971,9,"société"
27436,1971,9,sport
84274,1971,9,"économie"
255492,1971,10,culture
23138,1971,10,inclassable
426048,1971,10,international
265039,1971,10,politique
25405,1971,10,science/technologie
168184,1971,10,"société"
22243,1971,10,sport
87182,1971,10,"économie"
219151,1971,11,culture
27253,1971,11,inclassable
407228,1971,11,international
261066,1971,11,politique
39495,1971,11,science/technologie
177369,1971,11,"société"
21814,1971,11,sport
90506,1971,11,"économie"
262982,1971,12,culture
16510,1971,12,inclassable
467696,1971,12,international
173405,1971,12,politique
32152,1971,12,science/technologie
152411,1971,12,"société"
23435,1971,12,sport
81549,1971,12,"économie"
207466,1972,1,culture
23537,1972,1,inclassable
361170,1972,1,international
130606,1972,1,politique
23850,1972,1,science/technologie
148649,1972,1,"société"
25994,1972,1,sport
89113,1972,1,"économie"
184099,1972,2,culture
19344,1972,2,inclassable
368358,1972,2,international
139188,1972,2,politique
24456,1972,2,science/technologie
153064,1972,2,"société"
32616,1972,2,sport
93987,1972,2,"économie"
239513,1972,3,culture
16395,1972,3,inclassable
387015,1972,3,international
224438,1972,3,politique
30484,1972,3,science/technologie
191874,1972,3,"société"
29049,1972,3,sport
93720,1972,3,"économie"
216090,1972,4,culture
36421,1972,4,inclassable
367088,1972,4,international
224492,1972,4,politique
30146,1972,4,science/technologie
170680,1972,4,"société"
24836,1972,4,sport
71572,1972,4,"économie"
229655,1972,5,culture
23523,1972,5,inclassable
427702,1972,5,international
197431,1972,5,politique
36742,1972,5,science/technologie
186208,1972,5,"société"
30893,1972,5,sport
94651,1972,5,"économie"
234315,1972,6,culture
24349,1972,6,inclassable
371890,1972,6,international
219234,1972,6,politique
50273,1972,6,science/technologie
184617,1972,6,"société"
27502,1972,6,sport
82699,1972,6,"économie"
215054,1972,7,culture
16688,1972,7,inclassable
379559,1972,7,international
184777,1972,7,politique
30305,1972,7,science/technologie
139373,1972,7,"société"
32603,1972,7,sport
68632,1972,7,"économie"
192399,1972,8,culture
39389,1972,8,inclassable
338789,1972,8,international
84354,1972,8,politique
19156,1972,8,science/technologie
110198,1972,8,"société"
39701,1972,8,sport
50039,1972,8,"économie"
230699,1972,9,culture
37132,1972,9,inclassable
440380,1972,9,international
206170,1972,9,politique
40268,1972,9,science/technologie
146611,1972,9,"société"
39992,1972,9,sport
94398,1972,9,"économie"
253842,1972,10,culture
32273,1972,10,inclassable
414145,1972,10,international
235900,1972,10,politique
38053,1972,10,science/technologie
196621,1972,10,"société"
27697,1972,10,sport
109454,1972,10,"économie"
254668,1972,11,culture
30562,1972,11,inclassable
419525,1972,11,international
197647,1972,11,politique
38458,1972,11,science/technologie
203978,1972,11,"société"
21534,1972,11,sport
105122,1972,11,"économie"
257150,1972,12,culture
33663,1972,12,inclassable
374560,1972,12,international
219521,1972,12,politique
45326,1972,12,science/technologie
164035,1972,12,"société"
18881,1972,12,sport
93071,1972,12,"économie"
215245,1973,1,culture
36002,1973,1,inclassable
433606,1973,1,international
257235,1973,1,politique
31286,1973,1,science/technologie
174248,1973,1,"société"
20271,1973,1,sport
89595,1973,1,"économie"
195083,1973,2,culture
31600,1973,2,inclassable
354980,1973,2,international
280562,1973,2,politique
28569,1973,2,science/technologie
206141,1973,2,"société"
21290,1973,2,sport
84896,1973,2,"économie"
228324,1973,3,culture
26968,1973,3,inclassable
414326,1973,3,international
290461,1973,3,politique
26744,1973,3,science/technologie
219121,1973,3,"société"
30370,1973,3,sport
88556,1973,3,"économie"
253073,1973,4,culture
25885,1973,4,inclassable
382659,1973,4,international
183981,1973,4,politique
27559,1973,4,science/technologie
236197,1973,4,"société"
22902,1973,4,sport
66164,1973,4,"économie"
311893,1973,5,culture
23901,1973,5,inclassable
448385,1973,5,international
217670,1973,5,politique
57604,1973,5,science/technologie
210674,1973,5,"société"
28833,1973,5,sport
96772,1973,5,"économie"
237235,1973,6,culture
20728,1973,6,inclassable
405783,1973,6,international
274642,1973,6,politique
48265,1973,6,science/technologie
202028,1973,6,"société"
29885,1973,6,sport
89729,1973,6,"économie"
237815,1973,7,culture
23754,1973,7,inclassable
404252,1973,7,international
178581,1973,7,politique
34709,1973,7,science/technologie
185026,1973,7,"société"
29248,1973,7,sport
88698,1973,7,"économie"
223287,1973,8,culture
21589,1973,8,inclassable
351476,1973,8,international
106579,1973,8,politique
26850,1973,8,science/technologie
175265,1973,8,"société"
22166,1973,8,sport
56368,1973,8,"économie"
219658,1973,9,culture
20723,1973,9,inclassable
516190,1973,9,international
168631,1973,9,politique
55061,1973,9,science/technologie
219546,1973,9,"société"
28497,1973,9,sport
99850,1973,9,"économie"
223627,1973,10,culture
30545,1973,10,inclassable
556885,1973,10,international
234924,1973,10,politique
39955,1973,10,science/technologie
198649,1973,10,"société"
23090,1973,10,sport
110492,1973,10,"économie"
267975,1973,11,culture
18445,1973,11,inclassable
482165,1973,11,international
245580,1973,11,politique
26460,1973,11,science/technologie
193160,1973,11,"société"
18687,1973,11,sport
116497,1973,11,"économie"
246219,1973,12,culture
28897,1973,12,inclassable
449410,1973,12,international
210280,1973,12,politique
38070,1973,12,science/technologie
161886,1973,12,"société"
24219,1973,12,sport
126407,1973,12,"économie"
201576,1974,1,culture
21947,1974,1,inclassable
483152,1974,1,international
187327,1974,1,politique
23326,1974,1,science/technologie
194638,1974,1,"société"
25682,1974,1,sport
157231,1974,1,"économie"
186504,1974,2,culture
18145,1974,2,inclassable
388913,1974,2,international
155223,1974,2,politique
28051,1974,2,science/technologie
164191,1974,2,"société"
17435,1974,2,sport
141329,1974,2,"économie"
218570,1974,3,culture
26961,1974,3,inclassable
430496,1974,3,international
203156,1974,3,politique
28744,1974,3,science/technologie
223228,1974,3,"société"
25168,1974,3,sport
119169,1974,3,"économie"
206513,1974,4,culture
20591,1974,4,inclassable
373200,1974,4,international
408886,1974,4,politique
25000,1974,4,science/technologie
172658,1974,4,"société"
28267,1974,4,sport
82267,1974,4,"économie"
229548,1974,5,culture
17205,1974,5,inclassable
416624,1974,5,international
456971,1974,5,politique
42554,1974,5,science/technologie
145020,1974,5,"société"
24769,1974,5,sport
69059,1974,5,"économie"
282977,1974,6,culture
25258,1974,6,inclassable
393230,1974,6,international
285387,1974,6,politique
40799,1974,6,science/technologie
172588,1974,6,"société"
35645,1974,6,sport
135317,1974,6,"économie"
211739,1974,7,culture
26970,1974,7,inclassable
399837,1974,7,international
221859,1974,7,politique
33289,1974,7,science/technologie
151662,1974,7,"société"
32788,1974,7,sport
115917,1974,7,"économie"
175199,1974,8,culture
27408,1974,8,inclassable
428812,1974,8,international
129553,1974,8,politique
20499,1974,8,science/technologie
120341,1974,8,"société"
27916,1974,8,sport
77731,1974,8,"économie"
208962,1974,9,culture
22325,1974,9,inclassable
431350,1974,9,international
200089,1974,9,politique
50146,1974,9,science/technologie
170883,1974,9,"société"
24303,1974,9,sport
96771,1974,9,"économie"
235916,1974,10,culture
21933,1974,10,inclassable
418524,1974,10,international
292847,1974,10,politique
32398,1974,10,science/technologie
161185,1974,10,"société"
23899,1974,10,sport
146257,1974,10,"économie"
233245,1974,11,culture
19587,1974,11,inclassable
428296,1974,11,international
285737,1974,11,politique
39583,1974,11,science/technologie
156823,1974,11,"société"
19569,1974,11,sport
116863,1974,11,"économie"
269180,1974,12,culture
21673,1974,12,inclassable
490028,1974,12,international
236464,1974,12,politique
29176,1974,12,science/technologie
169354,1974,12,"société"
21975,1974,12,sport
119497,1974,12,"économie"
276504,1975,1,culture
17663,1975,1,inclassable
430662,1975,1,international
264714,1975,1,politique
34401,1975,1,science/technologie
152472,1975,1,"société"
18530,1975,1,sport
127184,1975,1,"économie"
226987,1975,2,culture
22884,1975,2,inclassable
389743,1975,2,international
220196,1975,2,politique
27004,1975,2,science/technologie
193607,1975,2,"société"
20146,1975,2,sport
102412,1975,2,"économie"
264990,1975,3,culture
25873,1975,3,inclassable
453974,1975,3,international
206678,1975,3,politique
22867,1975,3,science/technologie
210091,1975,3,"société"
22573,1975,3,sport
95140,1975,3,"économie"
242648,1975,4,culture
22866,1975,4,inclassable
431644,1975,4,international
186665,1975,4,politique
32084,1975,4,science/technologie
171222,1975,4,"société"
15361,1975,4,sport
143250,1975,4,"économie"
252538,1975,5,culture
32627,1975,5,inclassable
453870,1975,5,international
225040,1975,5,politique
20669,1975,5,science/technologie
178185,1975,5,"société"
24521,1975,5,sport
99667,1975,5,"économie"
256448,1975,6,culture
21898,1975,6,inclassable
403772,1975,6,international
233063,1975,6,politique
27874,1975,6,science/technologie
182539,1975,6,"société"
20370,1975,6,sport
97792,1975,6,"économie"
240517,1975,7,culture
25527,1975,7,inclassable
407295,1975,7,international
158561,1975,7,politique
37256,1975,7,science/technologie
165742,1975,7,"société"
29757,1975,7,sport
103472,1975,7,"économie"
219730,1975,8,culture
22063,1975,8,inclassable
377212,1975,8,international
82370,1975,8,politique
16879,1975,8,science/technologie
132232,1975,8,"société"
22748,1975,8,sport
58421,1975,8,"économie"
220011,1975,9,culture
18481,1975,9,inclassable
392170,1975,9,international
156553,1975,9,politique
44077,1975,9,science/technologie
149327,1975,9,"société"
19623,1975,9,sport
134688,1975,9,"économie"
244580,1975,10,culture
27356,1975,10,inclassable
425178,1975,10,international
233875,1975,10,politique
35556,1975,10,science/technologie
199706,1975,10,"société"
18626,1975,10,sport
111377,1975,10,"économie"
228658,1975,11,culture
15861,1975,11,inclassable
460924,1975,11,international
201700,1975,11,politique
25108,1975,11,science/technologie
173404,1975,11,"société"
21188,1975,11,sport
96608,1975,11,"économie"
269754,1975,12,culture
21203,1975,12,inclassable
489400,1975,12,international
233736,1975,12,politique
25884,1975,12,science/technologie
173348,1975,12,"société"
17432,1975,12,sport
101656,1975,12,"économie"
266762,1976,1,culture
15618,1976,1,inclassable
424266,1976,1,international
205838,1976,1,politique
37769,1976,1,science/technologie
173183,1976,1,"société"
17374,1976,1,sport
102322,1976,1,"économie"
252249,1976,2,culture
14950,1976,2,inclassable
379965,1976,2,international
154947,1976,2,politique
28166,1976,2,science/technologie
160044,1976,2,"société"
23038,1976,2,sport
81916,1976,2,"économie"
263670,1976,3,culture
38872,1976,3,inclassable
447188,1976,3,international
205934,1976,3,politique
35190,1976,3,science/technologie
243795,1976,3,"société"
24138,1976,3,sport
125881,1976,3,"économie"
245949,1976,4,culture
24680,1976,4,inclassable
439853,1976,4,international
233870,1976,4,politique
21313,1976,4,science/technologie
217144,1976,4,"société"
20006,1976,4,sport
119507,1976,4,"économie"
292977,1976,5,culture
24568,1976,5,inclassable
403312,1976,5,international
259174,1976,5,politique
33516,1976,5,science/technologie
245540,1976,5,"société"
23876,1976,5,sport
116034,1976,5,"économie"
282156,1976,6,culture
12976,1976,6,inclassable
414019,1976,6,international
272226,1976,6,politique
25987,1976,6,science/technologie
216973,1976,6,"société"
31795,1976,6,sport
118970,1976,6,"économie"
235299,1976,7,culture
51612,1976,7,inclassable
394199,1976,7,international
153189,1976,7,politique
37728,1976,7,science/technologie
138697,1976,7,"société"
50928,1976,7,sport
95138,1976,7,"économie"
209644,1976,8,culture
41183,1976,8,inclassable
294514,1976,8,international
150706,1976,8,politique
32944,1976,8,science/technologie
109775,1976,8,"société"
18996,1976,8,sport
72511,1976,8,"économie"
226128,1976,9,culture
19830,1976,9,inclassable
387500,1976,9,international
182181,1976,9,politique
50351,1976,9,science/technologie
169812,1976,9,"société"
20220,1976,9,sport
130170,1976,9,"économie"
282705,1976,10,culture
19993,1976,10,inclassable
441067,1976,10,international
242684,1976,10,politique
36265,1976,10,science/technologie
188898,1976,10,"société"
22910,1976,10,sport
135998,1976,10,"économie"
318210,1976,11,culture
17304,1976,11,inclassable
420059,1976,11,international
238569,1976,11,politique
26031,1976,11,science/technologie
210561,1976,11,"société"
20963,1976,11,sport
131218,1976,11,"économie"
287920,1976,12,culture
17756,1976,12,inclassable
392731,1976,12,international
213012,1976,12,politique
22586,1976,12,science/technologie
168188,1976,12,"société"
13997,1976,12,sport
118264,1976,12,"économie"
230152,1977,1,culture
18137,1977,1,inclassable
354574,1977,1,international
244384,1977,1,politique
