n,annee,mois,rubrique
14713,1962,12,sport
45589,1962,12,"économie"
66117,1963,1,culture
8800,1963,1,inclassable
263175,1963,1,international
115549,1963,1,politique
15168,1963,1,science/technologie
55699,1963,1,"société"
14274,1963,1,sport
44665,1963,1,"économie"
65382,1963,2,culture
7153,1963,2,inclassable
222033,1963,2,international
110734,1963,2,politique
12387,1963,2,science/technologie
55802,1963,2,"société"
11247,1963,2,sport
37571,1963,2,"économie"
88712,1963,3,culture
9289,1963,3,inclassable
233576,1963,3,international
84990,1963,3,politique
12305,1963,3,science/technologie
99614,1963,3,"société"
14364,1963,3,sport
61730,1963,3,"économie"
80166,1963,4,culture
10914,1963,4,inclassable
221667,1963,4,international
64488,1963,4,politique
15703,1963,4,science/technologie
75821,1963,4,"société"
16000,1963,4,sport
38416,1963,4,"économie"
87141,1963,5,culture
14574,1963,5,inclassable
234221,1963,5,international
93672,1963,5,politique
19988,1963,5,science/technologie
62299,1963,5,"société"
15264,1963,5,sport
52512,1963,5,"économie"
99800,1963,6,culture
11698,1963,6,inclassable
223163,1963,6,international
101138,1963,6,politique
21788,1963,6,science/technologie
74842,1963,6,"société"
17104,1963,6,sport
52347,1963,6,"économie"
69527,1963,7,culture
12354,1963,7,inclassable
254041,1963,7,international
80674,1963,7,politique
8925,1963,7,science/technologie
71968,1963,7,"société"
18999,1963,7,sport
36744,1963,7,"économie"
76384,1963,8,culture
14517,1963,8,inclassable
269226,1963,8,international
32507,1963,8,politique
12153,1963,8,science/technologie
54351,1963,8,"société"
14628,1963,8,sport
31918,1963,8,"économie"
76489,1963,9,culture
9729,1963,9,inclassable
243216,1963,9,international
67238,1963,9,politique
16701,1963,9,science/technologie
54008,1963,9,"société"
16914,1963,9,sport
57501,1963,9,"économie"
88832,1963,10,culture
15232,1963,10,inclassable
296723,1963,10,international
81409,1963,10,politique
19070,1963,10,science/technologie
70737,1963,10,"société"
15103,1963,10,sport
56180,1963,10,"économie"
94202,1963,11,culture
14192,1963,11,inclassable
283255,1963,11,international
100439,1963,11,politique
18299,1963,11,science/technologie
62454,1963,11,"société"
9877,1963,11,sport
51533,1963,11,"économie"
88868,1963,12,culture
14459,1963,12,inclassable
285134,1963,12,international
88587,1963,12,politique
19019,1963,12,science/technologie
53513,1963,12,"société"
13898,1963,12,sport
50921,1963,12,"économie"
83853,1964,1,culture
9952,1964,1,inclassable
283343,1964,1,international
79747,1964,1,politique
14045,1964,1,science/technologie
64790,1964,1,"société"
16196,1964,1,sport
46779,1964,1,"économie"
95110,1964,2,culture
19672,1964,2,inclassable
270893,1964,2,international
68578,1964,2,politique
16576,1964,2,science/technologie
70165,1964,2,"société"
14842,1964,2,sport
48425,1964,2,"économie"
92484,1964,3,culture
16015,1964,3,inclassable
266384,1964,3,international
80221,1964,3,politique
19015,1964,3,science/technologie
67844,1964,3,"société"
14894,1964,3,sport
39524,1964,3,"économie"
84102,1964,4,culture
14230,1964,4,inclassable
294447,1964,4,international
75208,1964,4,politique
18553,1964,4,science/technologie
79113,1964,4,"société"
15381,1964,4,sport
44731,1964,4,"économie"
84333,1964,5,culture
17927,1964,5,inclassable
265676,1964,5,international
107465,1964,5,politique
21839,1964,5,science/technologie
72820,1964,5,"société"
16472,1964,5,sport
55390,1964,5,"économie"
82702,1964,6,culture
14793,1964,6,inclassable
241525,1964,6,international
96807,1964,6,politique
19214,1964,6,science/technologie
67581,1964,6,"société"
19923,1964,6,sport
75072,1964,6,"économie"
66110,1964,7,culture
8886,1964,7,inclassable
253506,1964,7,international
83542,1964,7,politique
19599,1964,7,science/technologie
92210,1964,7,"société"
19287,1964,7,sport
40381,1964,7,"économie"
68764,1964,8,culture
11834,1964,8,inclassable
246117,1964,8,international
29743,1964,8,politique
21688,1964,8,science/technologie
48213,1964,8,"société"
15970,1964,8,sport
28510,1964,8,"économie"
79525,1964,9,culture
18080,1964,9,inclassable
285524,1964,9,international
52884,1964,9,politique
23568,1964,9,science/technologie
71064,1964,9,"société"
18782,1964,9,sport
61907,1964,9,"économie"
96885,1964,10,culture
12927,1964,10,inclassable
273156,1964,10,international
96376,1964,10,politique
24420,1964,10,science/technologie
59828,1964,10,"société"
22987,1964,10,sport
58556,1964,10,"économie"
89684,1964,11,culture
13080,1964,11,inclassable
281462,1964,11,international
113264,1964,11,politique
19469,1964,11,science/technologie
57517,1964,11,"société"
11585,1964,11,sport
49388,1964,11,"économie"
99254,1964,12,culture
10422,1964,12,inclassable
266976,1964,12,international
110478,1964,12,politique
14439,1964,12,science/technologie
75997,1964,12,"société"
14908,1964,12,sport
48561,1964,12,"économie"
83741,1965,1,culture
13810,1965,1,inclassable
252015,1965,1,international
69983,1965,1,politique
12858,1965,1,science/technologie
67488,1965,1,"société"
15476,1965,1,sport
54380,1965,1,"économie"
73246,1965,2,culture
8803,1965,2,inclassable
247339,1965,2,international
61923,1965,2,politique
13275,1965,2,science/technologie
67163,1965,2,"société"
12881,1965,2,sport
53301,1965,2,"économie"
95433,1965,3,culture
13638,1965,3,inclassable
266400,1965,3,international
84887,1965,3,politique
21076,1965,3,science/technologie
69254,1965,3,"société"
10655,1965,3,sport
53874,1965,3,"économie"
101326,1965,4,culture
10726,1965,4,inclassable
248694,1965,4,international
87158,1965,4,politique
21952,1965,4,science/technologie
77837,1965,4,"société"
12834,1965,4,sport
58137,1965,4,"économie"
90762,1965,5,culture
12058,1965,5,inclassable
239954,1965,5,international
103445,1965,5,politique
19462,1965,5,science/technologie
73039,1965,5,"société"
14572,1965,5,sport
45267,1965,5,"économie"
95309,1965,6,culture
16370,1965,6,inclassable
263318,1965,6,international
106986,1965,6,politique
20089,1965,6,science/technologie
69236,1965,6,"société"
21485,1965,6,sport
60507,1965,6,"économie"
83988,1965,7,culture
16385,1965,7,inclassable
268990,1965,7,international
74858,1965,7,politique
20874,1965,7,science/technologie
66348,1965,7,"société"
22601,1965,7,sport
57068,1965,7,"économie"
71851,1965,8,culture
16354,1965,8,inclassable
253980,1965,8,international
22739,1965,8,politique
21359,1965,8,science/technologie
42895,1965,8,"société"
21407,1965,8,sport
39069,1965,8,"économie"
101068,1965,9,culture
12790,1965,9,inclassable
253984,1965,9,international
82649,1965,9,politique
20508,1965,9,science/technologie
65569,1965,9,"société"
17917,1965,9,sport
53180,1965,9,"économie"
108058,1965,10,culture
13916,1965,10,inclassable
236181,1965,10,international
122953,1965,10,politique
26277,1965,10,science/technologie
71939,1965,10,"société"
13802,1965,10,sport
53709,1965,10,"économie"
99062,1965,11,culture
12561,1965,11,inclassable
250765,1965,11,international
146998,1965,11,politique
23932,1965,11,science/technologie
63587,1965,11,"société"
13628,1965,11,sport
50299,1965,11,"économie"
100672,1965,12,culture
10743,1965,12,inclassable
223238,1965,12,international
158377,1965,12,politique
25362,1965,12,science/technologie
49115,1965,12,"société"
10823,1965,12,sport
43200,1965,12,"économie"
90082,1966,1,culture
12432,1966,1,inclassable
261576,1966,1,international
112346,1966,1,politique
17758,1966,1,science/technologie
59243,1966,1,"société"
16296,1966,1,sport
52763,1966,1,"économie"
85364,1966,2,culture
10751,1966,2,inclassable
227331,1966,2,international
99472,1966,2,politique
22376,1966,2,science/technologie
62891,1966,2,"société"
14390,1966,2,sport
61116,1966,2,"économie"
95914,1966,3,culture
12103,1966,3,inclassable
272702,1966,3,international
109250,1966,3,politique
20552,1966,3,science/technologie
77571,1966,3,"société"
17718,1966,3,sport
53584,1966,3,"économie"
115266,1966,4,culture
10324,1966,4,inclassable
203558,1966,4,international
123849,1966,4,politique
18357,1966,4,science/technologie
72007,1966,4,"société"
16111,1966,4,sport
61346,1966,4,"économie"
87748,1966,5,culture
12101,1966,5,inclassable
233909,1966,5,international
103786,1966,5,politique
20665,1966,5,science/technologie
63156,1966,5,"société"
15450,1966,5,sport
50346,1966,5,"économie"
82348,1966,6,culture
11176,1966,6,inclassable
229314,1966,6,international
107399,1966,6,politique
31120,1966,6,science/technologie
78677,1966,6,"société"
16313,1966,6,sport
71947,1966,6,"économie"
85289,1966,7,culture
11702,1966,7,inclassable
260483,1966,7,international
67618,1966,7,politique
26057,1966,7,science/technologie
55122,1966,7,"société"
22842,1966,7,sport
55224,1966,7,"économie"
79252,1966,8,culture
10136,1966,8,inclassable
268794,1966,8,international
34168,1966,8,politique
18206,1966,8,science/technologie
53518,1966,8,"société"
29252,1966,8,sport
40788,1966,8,"économie"
84118,1966,9,culture
15134,1966,9,inclassable
276785,1966,9,international
103407,1966,9,politique
28154,1966,9,science/technologie
55382,1966,9,"société"
18060,1966,9,sport
50088,1966,9,"économie"
100685,1966,10,culture
12891,1966,10,inclassable
236468,1966,10,international
134943,1966,10,politique
26319,1966,10,science/technologie
57337,1966,10,"société"
16555,1966,10,sport
57845,1966,10,"économie"
102966,1966,11,culture
15205,1966,11,inclassable
249179,1966,11,international
114946,1966,11,politique
24444,1966,11,science/technologie
66525,1966,11,"société"
15119,1966,11,sport
51159,1966,11,"économie"
119526,1966,12,culture
12429,1966,12,inclassable
258962,1966,12,international
123219,1966,12,politique
31208,1966,12,science/technologie
57411,1966,12,"société"
15037,1966,12,sport
55234,1966,12,"économie"
110655,1967,1,culture
9537,1967,1,inclassable
265897,1967,1,international
99313,1967,1,politique
19180,1967,1,science/technologie
59919,1967,1,"société"
18449,1967,1,sport
52812,1967,1,"économie"
127883,1967,2,culture
6083,1967,2,inclassable
234178,1967,2,international
119208,1967,2,politique
17209,1967,2,science/technologie
73894,1967,2,"société"
18090,1967,2,sport
50496,1967,2,"économie"
144627,1967,3,culture
13666,1967,3,inclassable
264822,1967,3,international
125534,1967,3,politique
20214,1967,3,science/technologie
91748,1967,3,"société"
22060,1967,3,sport
45099,1967,3,"économie"
123854,1967,4,culture
16407,1967,4,inclassable
231933,1967,4,international
109946,1967,4,politique
26564,1967,4,science/technologie
86587,1967,4,"société"
17338,1967,4,sport
59380,1967,4,"économie"
133765,1967,5,culture
16196,1967,5,inclassable
293741,1967,5,international
98085,1967,5,politique
18420,1967,5,science/technologie
67132,1967,5,"société"
21711,1967,5,sport
51417,1967,5,"économie"
121444,1967,6,culture
15075,1967,6,inclassable
318123,1967,6,international
103527,1967,6,politique
22060,1967,6,science/technologie
75786,1967,6,"société"
25878,1967,6,sport
57368,1967,6,"économie"
108185,1967,7,culture
10536,1967,7,inclassable
308369,1967,7,international
63696,1967,7,politique
20769,1967,7,science/technologie
70922,1967,7,"société"
29595,1967,7,sport
54822,1967,7,"économie"
111633,1967,8,culture
11520,1967,8,inclassable
285590,1967,8,international
49919,1967,8,politique
15947,1967,8,science/technologie
52920,1967,8,"société"
31741,1967,8,sport
40797,1967,8,"économie"
115552,1967,9,culture
9697,1967,9,inclassable
309981,1967,9,international
81612,1967,9,politique
25718,1967,9,science/technologie
69537,1967,9,"société"
29897,1967,9,sport
57586,1967,9,"économie"
137991,1967,10,culture
14682,1967,10,inclassable
260953,1967,10,international
105993,1967,10,politique
50239,1967,10,science/technologie
85635,1967,10,"société"
24583,1967,10,sport
61998,1967,10,"économie"
144986,1967,11,culture
16682,1967,11,inclassable
267762,1967,11,international
119929,1967,11,politique
26561,1967,11,science/technologie
82316,1967,11,"société"
19788,1967,11,sport
51087,1967,11,"économie"
148251,1967,12,culture
15623,1967,12,inclassable
281880,1967,12,international
88725,1967,12,politique
24506,1967,12,science/technologie
81308,1967,12,"société"
21042,1967,12,sport
47967,1967,12,"économie"
132335,1968,1,culture
13800,1968,1,inclassable
300508,1968,1,international
73654,1968,1,politique
29656,1968,1,science/technologie
75099,1968,1,"société"
25255,1968,1,sport
55460,1968,1,"économie"
132968,1968,2,culture
16727,1968,2,inclassable
320606,1968,2,international
76428,1968,2,politique
20642,1968,2,science/technologie
78623,1968,2,"société"
26255,1968,2,sport
61013,1968,2,"économie"
135346,1968,3,culture
12499,1968,3,inclassable
332486,1968,3,international
78868,1968,3,politique
25895,1968,3,science/technologie
74040,1968,3,"société"
20144,1968,3,sport
56245,1968,3,"économie"
134171,1968,4,culture
14151,1968,4,inclassable
321850,1968,4,international
89370,1968,4,politique
29144,1968,4,science/technologie
67476,1968,4,"société"
26825,1968,4,sport
56691,1968,4,"économie"
79012,1968,5,culture
9380,1968,5,inclassable
208641,1968,5,international
150756,1968,5,politique
15384,1968,5,science/technologie
194365,1968,5,"société"
12199,1968,5,sport
36643,1968,5,"économie"
83937,1968,6,culture
8645,1968,6,inclassable
168645,1968,6,international
188381,1968,6,politique
8968,1968,6,science/technologie
167943,1968,6,"société"
19147,1968,6,sport
64529,1968,6,"économie"
117253,1968,7,culture
13036,1968,7,inclassable
254814,1968,7,international
140647,1968,7,politique
17989,1968,7,science/technologie
104325,1968,7,"société"
31068,1968,7,sport
63733,1968,7,"économie"
112043,1968,8,culture
15606,1968,8,inclassable
352604,1968,8,international
54782,1968,8,politique
18258,1968,8,science/technologie
55347,1968,8,"société"
28953,1968,8,sport
36781,1968,8,"économie"
107856,1968,9,culture
14682,1968,9,inclassable
307382,1968,9,international
90498,1968,9,politique
38417,1968,9,science/technologie
100179,1968,9,"société"
29225,1968,9,sport
57749,1968,9,"économie"
136035,1968,10,culture
13068,1968,10,inclassable
256896,1968,10,international
145663,1968,10,politique
32152,1968,10,science/technologie
97456,1968,10,"société"
34185,1968,10,sport
69666,1968,10,"économie"
142409,1968,11,culture
8890,1968,11,inclassable
292102,1968,11,international
145653,1968,11,politique
27210,1968,11,science/technologie
105487,1968,11,"société"
16167,1968,11,sport
105568,1968,11,"économie"
149686,1968,12,culture
11005,1968,12,inclassable
267094,1968,12,international
120281,1968,12,politique
48276,1968,12,science/technologie
108272,1968,12,"société"
19264,1968,12,sport
85663,1968,12,"économie"
140400,1969,1,culture
13638,1969,1,inclassable
319220,1969,1,international
109641,1969,1,politique
27635,1969,1,science/technologie
112426,1969,1,"société"
25976,1969,1,sport
82104,1969,1,"économie"
137432,1969,2,culture
13047,1969,2,inclassable
298074,1969,2,international
121941,1969,2,politique
22334,1969,2,science/technologie
117935,1969,2,"société"
22046,1969,2,sport
52206,1969,2,"économie"
138768,1969,3,culture
12019,1969,3,inclassable
272426,1969,3,international
144430,1969,3,politique
36668,1969,3,science/technologie
116294,1969,3,"société"
25260,1969,3,sport
61778,1969,3,"économie"
142573,1969,4,culture
13170,1969,4,inclassable
281718,1969,4,international
158540,1969,4,politique
22121,1969,4,science/technologie
107196,1969,4,"société"
25952,1969,4,sport
65041,1969,4,"économie"
123822,1969,5,culture
9655,1969,5,inclassable
251693,1969,5,international
218816,1969,5,politique
35280,1969,5,science/technologie
100860,1969,5,"société"
21147,1969,5,sport
56045,1969,5,"économie"
127947,1969,6,culture
9646,1969,6,inclassable
264810,1969,6,international
169360,1969,6,politique
17801,1969,6,science/technologie
90460,1969,6,"société"
21619,1969,6,sport
63278,1969,6,"économie"
140933,1969,7,culture
21779,1969,7,inclassable
280678,1969,7,international
85894,1969,7,politique
62683,1969,7,science/technologie
92985,1969,7,"société"
24824,1969,7,sport
69470,1969,7,"économie"
112251,1969,8,culture
17293,1969,8,inclassable
284842,1969,8,international
58131,1969,8,politique
24727,1969,8,science/technologie
77196,1969,8,"société"
26124,1969,8,sport
78627,1969,8,"économie"
123017,1969,9,culture
10928,1969,9,inclassable
308827,1969,9,international
96857,1969,9,politique
25161,1969,9,science/technologie
116663,1969,9,"société"
24079,1969,9,sport
82336,1969,9,"économie"
137865,1969,10,culture
16730,1969,10,inclassable
310792,1969,10,international
121468,1969,10,politique
29902,1969,10,science/technologie
131036,1969,10,"société"
21250,1969,10,sport
84173,1969,10,"économie"
135884,1969,11,culture
15148,1969,11,inclassable
295505,1969,11,international
131256,1969,11,politique
32035,1969,11,science/technologie
148461,1969,11,"société"
17563,1969,11,sport
76234,1969,11,"économie"
153610,1969,12,culture
14234,1969,12,inclassable
302884,1969,12,international
122207,1969,12,politique
20732,1969,12,science/technologie
113052,1969,12,"société"
19036,1969,12,sport
76982,1969,12,"économie"
143966,1970,1,culture
17913,1970,1,inclassable
319948,1970,1,international
115598,1970,1,politique
25491,1970,1,science/technologie
123353,1970,1,"société"
18991,1970,1,sport
66998,1970,1,"économie"
122560,1970,2,culture
11903,1970,2,inclassable
286789,1970,2,international
110998,1970,2,politique
15902,1970,2,science/technologie
129750,1970,2,"société"
20226,1970,2,sport
65087,1970,2,"économie"
125678,1970,3,culture
10486,1970,3,inclassable
272019,1970,3,international
99736,1970,3,politique
24997,1970,3,science/technologie
133407,1970,3,"société"
16146,1970,3,sport
67605,1970,3,"économie"
128626,1970,4,culture
14544,1970,4,inclassable
283675,1970,4,international
138834,1970,4,politique
35785,1970,4,science/technologie
131980,1970,4,"société"
17767,1970,4,sport
55836,1970,4,"économie"
136134,1970,5,culture
18067,1970,5,inclassable
314381,1970,5,international
127548,1970,5,politique
28994,1970,5,science/technologie
127864,1970,5,"société"
22705,1970,5,sport
63849,1970,5,"économie"
131890,1970,6,culture
12341,1970,6,inclassable
297460,1970,6,international
168883,1970,6,politique
24931,1970,6,science/technologie
119727,1970,6,"société"
22648,1970,6,sport
60807,1970,6,"économie"
131282,1970,7,culture
20864,1970,7,inclassable
310013,1970,7,international
87479,1970,7,politique
21687,1970,7,science/technologie
110147,1970,7,"société"
22663,1970,7,sport
48441,1970,7,"économie"
119891,1970,8,culture
27943,1970,8,inclassable
302839,1970,8,international
56985,1970,8,politique
22573,1970,8,science/technologie
75512,1970,8,"société"
19052,1970,8,sport
41850,1970,8,"économie"
126841,1970,9,culture
16500,1970,9,inclassable
325475,1970,9,international
120742,1970,9,politique
29490,1970,9,science/technologie
89708,1970,9,"société"
24354,1970,9,sport
71020,1970,9,"économie"
157299,1970,10,culture
14671,1970,10,inclassable
360807,1970,10,international
170744,1970,10,politique
33205,1970,10,science/technologie
129961,1970,10,"société"
18517,1970,10,sport
73522,1970,10,"économie"
150024,1970,11,culture
13302,1970,11,inclassable
317457,1970,11,international
158562,1970,11,politique
23306,1970,11,science/technologie
124484,1970,11,"société"
13540,1970,11,sport
63626,1970,11,"économie"
165732,1970,12,culture
17717,1970,12,inclassable
341912,1970,12,international
148090,1970,12,politique
29794,1970,12,science/technologie
138120,1970,12,"société"
20599,1970,12,sport
72584,1970,12,"économie"
149795,1971,1,culture
19162,1971,1,inclassable
345948,1971,1,international
101612,1971,1,politique
30149,1971,1,science/technologie
116119,1971,1,"société"
20882,1971,1,sport
62380,1971,1,"économie"
131219,1971,2,culture
15888,1971,2,inclassable
272211,1971,2,international
92179,1971,2,politique
29898,1971,2,science/technologie
127277,1971,2,"société"
15355,1971,2,sport
52796,1971,2,"économie"
158694,1971,3,culture
13959,1971,3,inclassable
343358,1971,3,international
108722,1971,3,politique
20889,1971,3,science/technologie
153602,1971,3,"société"
22029,1971,3,sport
58305,1971,3,"économie"
161739,1971,4,culture
12351,1971,4,inclassable
353831,1971,4,international
119409,1971,4,politique
35820,1971,4,science/technologie
132362,1971,4,"société"
19954,1971,4,sport
49454,1971,4,"économie"
154150,1971,5,culture
16539,1971,5,inclassable
312130,1971,5,international
120822,1971,5,politique
31593,1971,5,science/technologie
136932,1971,5,"société"
16808,1971,5,sport
53960,1971,5,"économie"
160061,1971,6,culture
16113,1971,6,inclassable
272912,1971,6,international
184979,1971,6,politique
26079,1971,6,science/technologie
138153,1971,6,"société"
24440,1971,6,sport
63829,1971,6,"économie"
128274,1971,7,culture
19224,1971,7,inclassable
256882,1971,7,international
87437,1971,7,politique
28826,1971,7,science/technologie
96655,1971,7,"société"
18162,1971,7,sport
57722,1971,7,"économie"
86318,1971,8,culture
14113,1971,8,inclassable
285835,1971,8,international
64212,1971,8,politique
21224,1971,8,science/technologie
81143,1971,8,"société"
18780,1971,8,sport
40271,1971,8,"économie"
127815,1971,9,culture
14999,1971,9,inclassable
294517,1971,9,international
110287,1971,9,politique
32835,1971,9,science/technologie
94748,1971,9,"société"
16582,1971,9,sport
53451,1971,9,"économie"
148192,1971,10,culture
14168,1971,10,inclassable
275760,1971,10,international
169173,1971,10,politique
16811,1971,10,science/technologie
104764,1971,10,"société"
13094,1971,10,sport
56024,1971,10,"économie"
127956,1971,11,culture
16898,1971,11,inclassable
264072,1971,11,international
166998,1971,11,politique
25569,1971,11,science/technologie
110387,1971,11,"société"
13481,1971,11,sport
58088,1971,11,"économie"
149531,1971,12,culture
9663,1971,12,inclassable
305921,1971,12,international
110846,1971,12,politique
20929,1971,12,science/technologie
94645,1971,12,"société"
14090,1971,12,sport
52657,1971,12,"économie"
120555,1972,1,culture
13926,1972,1,inclassable
236225,1972,1,international
84662,1972,1,politique
15554,1972,1,science/technologie
92612,1972,1,"société"
15427,1972,1,sport
57025,1972,1,"économie"
105469,1972,2,culture
11942,1972,2,inclassable
240553,1972,2,international
88458,1972,2,politique
15611,1972,2,science/technologie
95071,1972,2,"société"
19113,1972,2,sport
60094,1972,2,"économie"
137674,1972,3,culture
9880,1972,3,inclassable
250753,1972,3,international
142515,1972,3,politique
19472,1972,3,science/technologie
117617,1972,3,"société"
17278,1972,3,sport
60061,1972,3,"économie"
121956,1972,4,culture
21525,1972,4,inclassable
235965,1972,4,international
139840,1972,4,politique
19622,1972,4,science/technologie
104663,1972,4,"société"
14457,1972,4,sport
45394,1972,4,"économie"
130334,1972,5,culture
13808,1972,5,inclassable
276832,1972,5,international
125705,1972,5,politique
23636,1972,5,science/technologie
114659,1972,5,"société"
18356,1972,5,sport
60703,1972,5,"économie"
133311,1972,6,culture
14957,1972,6,inclassable
238670,1972,6,international
140882,1972,6,politique
32002,1972,6,science/technologie
114260,1972,6,"société"
16594,1972,6,sport
53019,1972,6,"économie"
121355,1972,7,culture
10018,1972,7,inclassable
245382,1972,7,international
116731,1972,7,politique
18841,1972,7,science/technologie
83995,1972,7,"société"
19501,1972,7,sport
44049,1972,7,"économie"
108443,1972,8,culture
23819,1972,8,inclassable
217486,1972,8,international
53044,1972,8,politique
12020,1972,8,science/technologie
67560,1972,8,"société"
24312,1972,8,sport
31843,1972,8,"économie"
129909,1972,9,culture
22464,1972,9,inclassable
287067,1972,9,international
130395,1972,9,politique
25888,1972,9,science/technologie
89501,1972,9,"société"
23803,1972,9,sport
60864,1972,9,"économie"
142424,1972,10,culture
18962,1972,10,inclassable
267889,1972,10,international
147211,1972,10,politique
24050,1972,10,science/technologie
121375,1972,10,"société"
16631,1972,10,sport
69355,1972,10,"économie"
145133,1972,11,culture
18620,1972,11,inclassable
271201,1972,11,international
123145,1972,11,politique
24347,1972,11,science/technologie
125797,1972,11,"société"
13247,1972,11,sport
66045,1972,11,"économie"
144376,1972,12,culture
20231,1972,12,inclassable
242979,1972,12,international
135980,1972,12,politique
28852,1972,12,science/technologie
100242,1972,12,"société"
11720,1972,12,sport
59004,1972,12,"économie"
119477,1973,1,culture
21021,1973,1,inclassable
278831,1973,1,international
158184,1973,1,politique
19542,1973,1,science/technologie
105891,1973,1,"société"
12319,1973,1,sport
56303,1973,1,"économie"
111084,1973,2,culture
19184,1973,2,inclassable
230171,1973,2,international
172510,1973,2,politique
18088,1973,2,science/technologie
125128,1973,2,"société"
13393,1973,2,sport
53227,1973,2,"économie"
127727,1973,3,culture
16346,1973,3,inclassable
268368,1973,3,international
179766,1973,3,politique
17139,1973,3,science/technologie
132269,1973,3,"société"
18330,1973,3,sport
55476,1973,3,"économie"
142998,1973,4,culture
15488,1973,4,inclassable
244656,1973,4,international
116588,1973,4,politique
17729,1973,4,science/technologie
144928,1973,4,"société"
13947,1973,4,sport
41795,1973,4,"économie"
177145,1973,5,culture
14222,1973,5,inclassable
288123,1973,5,international
136803,1973,5,politique
36895,1973,5,science/technologie
128616,1973,5,"société"
17119,1973,5,sport
61113,1973,5,"économie"
132904,1973,6,culture
12437,1973,6,inclassable
262702,1973,6,international
175047,1973,6,politique
30915,1973,6,science/technologie
124046,1973,6,"société"
17669,1973,6,sport
56590,1973,6,"économie"
135710,1973,7,culture
14381,1973,7,inclassable
258435,1973,7,international
112749,1973,7,politique
22032,1973,7,science/technologie
112383,1973,7,"société"
17533,1973,7,sport
57651,1973,7,"économie"
127267,1973,8,culture
13277,1973,8,inclassable
225086,1973,8,international
68189,1973,8,politique
17042,1973,8,science/technologie
108016,1973,8,"société"
13782,1973,8,sport
35337,1973,8,"économie"
123438,1973,9,culture
12336,1973,9,inclassable
329655,1973,9,international
105297,1973,9,politique
35552,1973,9,science/technologie
133965,1973,9,"société"
17384,1973,9,sport
62458,1973,9,"économie"
125675,1973,10,culture
17969,1973,10,inclassable
360274,1973,10,international
148240,1973,10,politique
25697,1973,10,science/technologie
121255,1973,10,"société"
13815,1973,10,sport
70773,1973,10,"économie"
153357,1973,11,culture
11009,1973,11,inclassable
311176,1973,11,international
155476,1973,11,politique
16709,1973,11,science/technologie
117404,1973,11,"société"
11189,1973,11,sport
74695,1973,11,"économie"
138105,1973,12,culture
17374,1973,12,inclassable
290959,1973,12,international
130986,1973,12,politique
24143,1973,12,science/technologie
99205,1973,12,"société"
14857,1973,12,sport
79507,1973,12,"économie"
113431,1974,1,culture
13215,1974,1,inclassable
312005,1974,1,international
118131,1974,1,politique
14860,1974,1,science/technologie
118943,1974,1,"société"
15323,1974,1,sport
99295,1974,1,"économie"
104670,1974,2,culture
10652,1974,2,inclassable
250094,1974,2,international
96600,1974,2,politique
18319,1974,2,science/technologie
99479,1974,2,"société"
10249,1974,2,sport
89613,1974,2,"économie"
124764,1974,3,culture
15935,1974,3,inclassable
274254,1974,3,international
127505,1974,3,politique
18897,1974,3,science/technologie
136543,1974,3,"société"
15502,1974,3,sport
75456,1974,3,"économie"
116560,1974,4,culture
12391,1974,4,inclassable
238414,1974,4,international
253479,1974,4,politique
16091,1974,4,science/technologie
102966,1974,4,"société"
17049,1974,4,sport
51745,1974,4,"économie"
129310,1974,5,culture
9917,1974,5,inclassable
264954,1974,5,international
285695,1974,5,politique
27297,1974,5,science/technologie
86283,1974,5,"société"
15230,1974,5,sport
44160,1974,5,"économie"
160354,1974,6,culture
15197,1974,6,inclassable
254512,1974,6,international
179230,1974,6,politique
26149,1974,6,science/technologie
105340,1974,6,"société"
20818,1974,6,sport
86335,1974,6,"économie"
119631,1974,7,culture
15066,1974,7,inclassable
254951,1974,7,international
139511,1974,7,politique
21214,1974,7,science/technologie
90928,1974,7,"société"
19449,1974,7,sport
73579,1974,7,"économie"
98227,1974,8,culture
16284,1974,8,inclassable
272714,1974,8,international
81174,1974,8,politique
12761,1974,8,science/technologie
71319,1974,8,"société"
17015,1974,8,sport
48750,1974,8,"économie"
116669,1974,9,culture
12690,1974,9,inclassable
275011,1974,9,international
125281,1974,9,politique
32254,1974,9,science/technologie
102667,1974,9,"société"
14627,1974,9,sport
61356,1974,9,"économie"
134491,1974,10,culture
12567,1974,10,inclassable
266892,1974,10,international
185145,1974,10,politique
19947,1974,10,science/technologie
98168,1974,10,"société"
14794,1974,10,sport
93052,1974,10,"économie"
132374,1974,11,culture
11781,1974,11,inclassable
270694,1974,11,international
179422,1974,11,politique
25458,1974,11,science/technologie
96311,1974,11,"société"
12130,1974,11,sport
73830,1974,11,"économie"
150279,1974,12,culture
12216,1974,12,inclassable
311908,1974,12,international
149867,1974,12,politique
18560,1974,12,science/technologie
102300,1974,12,"société"
13403,1974,12,sport
75115,1974,12,"économie"
158103,1975,1,culture
10549,1975,1,inclassable
273191,1975,1,international
167578,1975,1,politique
22610,1975,1,science/technologie
92250,1975,1,"société"
11350,1975,1,sport
79593,1975,1,"économie"
127633,1975,2,culture
12786,1975,2,inclassable
246716,1975,2,international
138473,1975,2,politique
17036,1975,2,science/technologie
115767,1975,2,"société"
12699,1975,2,sport
64373,1975,2,"économie"
149913,1975,3,culture
15464,1975,3,inclassable
286313,1975,3,international
129550,1975,3,politique
14344,1975,3,science/technologie
126437,1975,3,"société"
14033,1975,3,sport
